5.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.000000	3.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	1.000000	0.368267	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	2.000000	0.209215	1.000000	2.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	3.000000	0.326552	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	4.000000	0.257316	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	5.000000	0.297463	1.000000	2.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	6.000000	0.198856	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	7.000000	0.319915	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	8.000000	0.325115	1.000000	2.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	9.000000	0.366649	1.000000	2.000000
5.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.000000	0.000000	10.000000	0.248402	1.000000	2.000000
5.000000	4.000000	1.000000	1.000000	0.000000	1.000000	0.283103	0.755085	0.679576	0.000000	0.000000	0.000000	0.000000
5.000000	3.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	1.000000	0.452486	1.000000	2.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	2.000000	0.496944	1.000000	2.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	3.000000	0.402505	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	4.000000	0.390732	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	5.000000	0.435699	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	6.000000	0.188357	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	7.000000	0.367219	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	8.000000	0.537102	1.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	9.000000	0.462736	2.000000	1.000000
5.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.382414	0.000000	0.000000	10.000000	0.406524	1.000000	2.000000
5.000000	4.000000	1.000000	1.000000	0.000000	2.000000	0.382414	-0.493466	-0.428208	0.000000	0.000000	0.000000	0.000000
