Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridSequenceStartProc	88	3	1	1	1	1	0.4	0	0	0	0	0	0
1		gridTrialProc	88	5	1	1	1	1	0.4	0	0	1	0.45313268536405726	2	6
1		gridTrialProc	88	5	1	1	1	1	0.4	0	0	2	0.46959591543814516	2	6
1		gridTrialProc	88	5	1	1	1	1	0.4	0	0	3	0.35116343653101845	1	4
1		gridTrialProc	88	5	1	1	1	1	0.4	0	0	4	0.35198388323919494	1	4
1		gridTrialProc	88	5	1	1	1	1	0.4	0	0	5	0.41210386275165123	2	6
1		gridTrialProc	88	5	1	1	1	1	0.4	0	0	6	0.36637840716632863	2	6
1		gridTrialProc	88	5	1	1	1	1	0.4	0	0	7	0.5025976380502666	1	6
1		gridTrialProc	88	5	1	1	1	1	0.4	0	0	8	0.3918516884621594	2	6
1		gridSequenceEndProc	88	4	1	1	1	1	0.4	-0.22522103798441084	-0.22522103798441084	0	0	0	0
1		gridSequenceStartProc	88	3	1	1	1	2	0.25	0	0	0	0	0	0
1		gridTrialProc	88	5	1	1	1	2	0.25	0	0	1	0.08675474346313597	2	6
1		gridTrialProc	88	5	1	1	1	2	0.25	0	0	2	0.35828451494028346	1	4
1		gridTrialProc	88	5	1	1	1	2	0.25	0	0	3	0.3270177503935161	2	6
1		gridTrialProc	88	5	1	1	1	2	0.25	0	0	4	0.19157549943351704	2	6
1		gridTrialProc	88	5	1	1	1	2	0.25	0	0	5	0.25629981947722996	2	6
1		gridTrialProc	88	5	1	1	1	2	0.25	0	0	6	0.276972300599158	2	6
1		gridTrialProc	88	5	1	1	1	2	0.25	0	0	7	0.16664232054689299	1	4
1		gridTrialProc	88	5	1	1	1	2	0.25	0	0	8	0.20478616549279594	1	4
1		gridSequenceEndProc	88	4	1	1	1	2	0.25	0.6060884497573673	0.19043370588647823	0	0	0	0
1		gridSequenceStartProc	88	3	1	1	1	3	0.2875	0	0	0	0	0	0
1		gridTrialProc	88	5	1	1	1	3	0.2875	0	0	1	0.28745837236130356	2	6
1		gridTrialProc	88	5	1	1	1	3	0.2875	0	0	2	0.31537668185618334	1	4
1		gridTrialProc	88	5	1	1	1	3	0.2875	0	0	3	0.3269496880881575	1	4
1		gridTrialProc	88	5	1	1	1	3	0.2875	0	0	4	0.20363573831598158	2	6
1		gridTrialProc	88	5	1	1	1	3	0.2875	0	0	5	0.31998934222146885	1	4
1		gridTrialProc	88	5	1	1	1	3	0.2875	0	0	6	0.2775830116596611	1	4
1		gridTrialProc	88	5	1	1	1	3	0.2875	0	0	7	0.3539062576878834	1	4
1		gridTrialProc	88	5	1	1	1	3	0.2875	0	0	8	0.4443816108572933	2	6
1		gridSequenceEndProc	88	4	1	1	1	3	0.2875	0.5680571695658712	0.3163081937796092	0	0	0	0
1		gridSequenceStartProc	88	3	1	1	1	4	0.36250000000000004	0	0	0	0	0	0
1		gridTrialProc	88	5	1	1	1	4	0.36250000000000004	0	0	1	0.4360097500048756	1	4
1		gridTrialProc	88	5	1	1	1	4	0.36250000000000004	0	0	2	0.5646289953369186	1	6
1		gridTrialProc	88	5	1	1	1	4	0.36250000000000004	0	0	3	0.4165776315929751	2	6
1		gridTrialProc	88	5	1	1	1	4	0.36250000000000004	0	0	4	0.37910404762463407	1	4
1		gridTrialProc	88	5	1	1	1	4	0.36250000000000004	0	0	5	0.41045311107592086	1	4
1		gridTrialProc	88	5	1	1	1	4	0.36250000000000004	0	0	6	0.512653995317891	2	4
1		gridTrialProc	88	5	1	1	1	4	0.36250000000000004	0	0	7	0.5674363009896255	1	6
1		gridTrialProc	88	5	1	1	1	4	0.36250000000000004	0	0	8	0.3030402007231808	2	6
1		gridSequenceEndProc	88	4	1	1	1	4	0.36250000000000004	0.06258355509033509	0.2528770341072907	0	0	0	0
1		gridSequenceStartProc	88	3	1	1	1	5	0.325	0	0	0	0	0	0
1		gridTrialProc	88	5	1	1	1	5	0.325	0	0	1	0.356180786088948	1	4
1		gridTrialProc	88	5	1	1	1	5	0.325	0	0	2	0.30499539453567154	1	4
1		gridTrialProc	88	5	1	1	1	5	0.325	0	0	3	0.366722329970771	2	6
1		gridTrialProc	88	5	1	1	1	5	0.325	0	0	4	0.24245381921374595	2	6
1		gridTrialProc	88	5	1	1	1	5	0.325	0	0	5	0.26847674531590965	2	6
1		gridTrialProc	88	5	1	1	1	5	0.325	0	0	6	0.32796444981673295	2	6
1		gridTrialProc	88	5	1	1	1	5	0.325	0	0	7	0.43664336538608006	2	6
1		gridTrialProc	88	5	1	1	1	5	0.325	0	0	8	0.3995235224056283	2	6
1		gridSequenceEndProc	88	4	1	1	1	5	0.325	0.09495476189778063	0.22129257966538865	0	0	0	0
