Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridSequenceStartProc	1012	3	1	1	1	1	0.25	0	0	0	0	0	0
1		gridTrialProc	1012	5	1	1	1	1	0.25	0	0	1	0.2759761056625691	1	4
1		gridTrialProc	1012	5	1	1	1	1	0.25	0	0	2	0.23178225123783536	1	4
1		gridTrialProc	1012	5	1	1	1	1	0.25	0	0	3	0.22943811122891467	1	4
1		gridTrialProc	1012	5	1	1	1	1	0.25	0	0	4	0.37375792334823166	2	6
1		gridTrialProc	1012	5	1	1	1	1	0.25	0	0	5	0.21410953485068746	1	4
1		gridTrialProc	1012	5	1	1	1	1	0.25	0	0	6	0.19723932410825273	2	6
1		gridTrialProc	1012	5	1	1	1	1	0.25	0	0	7	0.3808246532613507	2	6
1		gridTrialProc	1012	5	1	1	1	1	0.25	0	0	8	0.37145126017316865	2	6
1		gridSequenceEndProc	1012	4	1	1	1	1	0.25	0.5057598036705943	0.5057598036705943	0	0	0	0
1		gridSequenceStartProc	1012	3	1	1	1	2	0.325	0	0	0	0	0	0
1		gridTrialProc	1012	5	1	1	1	2	0.325	0	0	1	0.3220463541754641	2	6
1		gridTrialProc	1012	5	1	1	1	2	0.325	0	0	2	0.3683342065356286	1	4
1		gridTrialProc	1012	5	1	1	1	2	0.325	0	0	3	0.3241505498821153	1	4
1		gridTrialProc	1012	5	1	1	1	2	0.325	0	0	4	0.37336649891292195	2	6
1		gridTrialProc	1012	5	1	1	1	2	0.325	0	0	5	0.39833678387921717	2	6
1		gridTrialProc	1012	5	1	1	1	2	0.325	0	0	6	0.5068963043825241	1	6
1		gridTrialProc	1012	5	1	1	1	2	0.325	0	0	7	0.28068256371379613	1	4
1		gridTrialProc	1012	5	1	1	1	2	0.325	0	0	8	0.39701106362078686	1	4
1		gridSequenceEndProc	1012	4	1	1	1	2	0.325	0.26042648703462845	0.38309314535261135	0	0	0	0
1		gridSequenceStartProc	1012	3	1	1	1	3	0.2875	0	0	0	0	0	0
1		gridTrialProc	1012	5	1	1	1	3	0.2875	0	0	1	0.209703636251453	1	4
1		gridTrialProc	1012	5	1	1	1	3	0.2875	0	0	2	0.279085015465964	2	6
1		gridTrialProc	1012	5	1	1	1	3	0.2875	0	0	3	0.1742438217286054	2	6
1		gridTrialProc	1012	5	1	1	1	3	0.2875	0	0	4	0.23721532838176362	1	4
1		gridTrialProc	1012	5	1	1	1	3	0.2875	0	0	5	0.34277701840728664	2	6
1		gridTrialProc	1012	5	1	1	1	3	0.2875	0	0	6	0.292708075222327	2	6
1		gridTrialProc	1012	5	1	1	1	3	0.2875	0	0	7	0.14258470967389775	1	4
1		gridTrialProc	1012	5	1	1	1	3	0.2875	0	0	8	0.2330062818692909	1	4
1		gridSequenceEndProc	1012	4	1	1	1	3	0.2875	0.4909960319625901	0.41906077422260424	0	0	0	0
1		gridSequenceStartProc	1012	3	1	1	1	4	0.36250000000000004	0	0	0	0	0	0
1		gridTrialProc	1012	5	1	1	1	4	0.36250000000000004	0	0	1	0.20559083278423398	2	6
1		gridTrialProc	1012	5	1	1	1	4	0.36250000000000004	0	0	2	0.2964374253068129	2	6
1		gridTrialProc	1012	5	1	1	1	4	0.36250000000000004	0	0	3	0.3920234303078338	1	4
1		gridTrialProc	1012	5	1	1	1	4	0.36250000000000004	0	0	4	0.47153749854829496	2	6
1		gridTrialProc	1012	5	1	1	1	4	0.36250000000000004	0	0	5	0.42993812157729583	2	6
1		gridTrialProc	1012	5	1	1	1	4	0.36250000000000004	0	0	6	0.37495515107319316	1	4
1		gridTrialProc	1012	5	1	1	1	4	0.36250000000000004	0	0	7	0.429559893339641	2	6
1		gridTrialProc	1012	5	1	1	1	4	0.36250000000000004	0	0	8	0.2582335828689596	2	6
1		gridSequenceEndProc	1012	4	1	1	1	4	0.36250000000000004	0.019027913837599164	0.319052559126353	0	0	0	0
1		gridSequenceStartProc	1012	3	1	1	1	5	0.4	0	0	0	0	0	0
1		gridTrialProc	1012	5	1	1	1	5	0.4	0	0	1	0.3968325865420354	2	6
1		gridTrialProc	1012	5	1	1	1	5	0.4	0	0	2	0.5709404041395237	1	6
1		gridTrialProc	1012	5	1	1	1	5	0.4	0	0	3	0.43714820295847495	1	4
1		gridTrialProc	1012	5	1	1	1	5	0.4	0	0	4	0.44474747744916404	2	6
1		gridTrialProc	1012	5	1	1	1	5	0.4	0	0	5	0.3328211359044628	2	6
1		gridTrialProc	1012	5	1	1	1	5	0.4	0	0	6	0.4840789490621905	2	6
1		gridTrialProc	1012	5	1	1	1	5	0.4	0	0	7	0.48356621734346783	2	6
1		gridTrialProc	1012	5	1	1	1	5	0.4	0	0	8	0.2622122052806851	1	4
1		gridSequenceEndProc	1012	4	1	1	1	5	0.4	-0.07795957416988863	0.23965013246710468	0	0	0	0
