Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	24	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	24	3	1	1	1	1	0.27181818181818185	0	0	0	0	0	0
1		gridTrialProc	24	5	1	1	1	1	0.27181818181818185	0	0	1	0.23407659975152703	1	4
1		gridTrialProc	24	5	1	1	1	1	0.27181818181818185	0	0	2	0.3059150636363775	2	6
1		gridTrialProc	24	5	1	1	1	1	0.27181818181818185	0	0	3	0.2951813529912373	2	6
1		gridTrialProc	24	5	1	1	1	1	0.27181818181818185	0	0	4	0.2932982810811752	2	6
1		gridTrialProc	24	5	1	1	1	1	0.27181818181818185	0	0	5	0.1555878881200551	1	4
1		gridTrialProc	24	5	1	1	1	1	0.27181818181818185	0	0	6	0.305764029510741	2	6
1		gridTrialProc	24	5	1	1	1	1	0.27181818181818185	0	0	7	0.28973975010796627	1	4
1		gridTrialProc	24	5	1	1	1	1	0.27181818181818185	0	0	8	0.2976023075675919	2	6
1		gridSequenceEndProc	24	4	1	1	1	1	0.27181818181818185	0.7349077408156277	0.7349077408156277	0	0	0	0
1		gridSequenceStartProc	24	3	1	1	1	2	0.4681818181818182	0	0	0	0	0	0
1		gridTrialProc	24	5	1	1	1	2	0.4681818181818182	0	0	1	0.35814914915748314	1	4
1		gridTrialProc	24	5	1	1	1	2	0.4681818181818182	0	0	2	0.5308043473293819	2	4
1		gridTrialProc	24	5	1	1	1	2	0.4681818181818182	0	0	3	0.2855026228392039	2	6
1		gridTrialProc	24	5	1	1	1	2	0.4681818181818182	0	0	4	0.4873239143715144	1	4
1		gridTrialProc	24	5	1	1	1	2	0.4681818181818182	0	0	5	0.6138981875587065	1	6
1		gridTrialProc	24	5	1	1	1	2	0.4681818181818182	0	0	6	0.43504119886984205	2	6
1		gridTrialProc	24	5	1	1	1	2	0.4681818181818182	0	0	7	0.395165286702993	2	6
1		gridTrialProc	24	5	1	1	1	2	0.4681818181818182	0	0	8	0.4149201426511936	2	6
1		gridSequenceEndProc	24	4	1	1	1	2	0.4681818181818182	-0.01530652353279055	0.3598006086414186	0	0	0	0
1		gridSequenceStartProc	24	3	1	1	1	3	0.3809090909090909	0	0	0	0	0	0
1		gridTrialProc	24	5	1	1	1	3	0.3809090909090909	0	0	1	0.33853398605376456	1	4
1		gridTrialProc	24	5	1	1	1	3	0.3809090909090909	0	0	2	0.3412678967376077	1	4
1		gridTrialProc	24	5	1	1	1	3	0.3809090909090909	0	0	3	0.33499025308356994	2	6
1		gridTrialProc	24	5	1	1	1	3	0.3809090909090909	0	0	4	0.4443875812113812	2	6
1		gridTrialProc	24	5	1	1	1	3	0.3809090909090909	0	0	5	0.3412835796025909	2	6
1		gridTrialProc	24	5	1	1	1	3	0.3809090909090909	0	0	6	0.3427822760559529	2	6
1		gridTrialProc	24	5	1	1	1	3	0.3809090909090909	0	0	7	0.3805392471282701	2	6
1		gridTrialProc	24	5	1	1	1	3	0.3809090909090909	0	0	8	0.3538313949095922	1	4
1		gridSequenceEndProc	24	4	1	1	1	3	0.3809090909090909	0.5359828944142728	0.41852803723237003	0	0	0	0
1		gridSequenceStartProc	24	3	1	1	1	4	0.4027272727272727	0	0	0	0	0	0
1		gridTrialProc	24	5	1	1	1	4	0.4027272727272727	0	0	1	0.40279460229595454	1	4
1		gridTrialProc	24	5	1	1	1	4	0.4027272727272727	0	0	2	0.3310567699934099	2	6
1		gridTrialProc	24	5	1	1	1	4	0.4027272727272727	0	0	3	0.3380543765476277	1	4
1		gridTrialProc	24	5	1	1	1	4	0.4027272727272727	0	0	4	0.37927737699698033	1	4
1		gridTrialProc	24	5	1	1	1	4	0.4027272727272727	0	0	5	0.3899671080653812	2	6
1		gridTrialProc	24	5	1	1	1	4	0.4027272727272727	0	0	6	0.4032923605421267	1	4
1		gridTrialProc	24	5	1	1	1	4	0.4027272727272727	0	0	7	0.3777812922803977	2	6
1		gridTrialProc	24	5	1	1	1	4	0.4027272727272727	0	0	8	0.40468784176276057	1	4
