Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	56	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	56	3	1	1	1	1	0.3590909090909091	0	0	0	0	0	0
1		gridTrialProc	56	5	1	1	1	1	0.3590909090909091	0	0	1	0.3317035853248581	2	6
1		gridTrialProc	56	5	1	1	1	1	0.3590909090909091	0	0	2	0.3335769822498018	2	6
1		gridTrialProc	56	5	1	1	1	1	0.3590909090909091	0	0	3	0.37457606879009236	1	4
1		gridTrialProc	56	5	1	1	1	1	0.3590909090909091	0	0	4	0.401005116355535	2	6
1		gridTrialProc	56	5	1	1	1	1	0.3590909090909091	0	0	5	0.35192757453394524	2	6
1		gridTrialProc	56	5	1	1	1	1	0.3590909090909091	0	0	6	0.47163626651697943	1	4
1		gridTrialProc	56	5	1	1	1	1	0.3590909090909091	0	0	7	0.2840603424605983	1	4
1		gridTrialProc	56	5	1	1	1	1	0.3590909090909091	0	0	8	0.4504349300601035	1	4
1		gridSequenceEndProc	56	4	1	1	1	1	0.3590909090909091	0.4027810225750461	0.4027810225750461	0	0	0	0
1		gridSequenceStartProc	56	3	1	1	1	2	0.25	0	0	0	0	0	0
1		gridTrialProc	56	5	1	1	1	2	0.25	0	0	1	0.27969217998364	1	4
1		gridTrialProc	56	5	1	1	1	2	0.25	0	0	2	0.3349585175334224	1	4
1		gridTrialProc	56	5	1	1	1	2	0.25	0	0	3	0.17787837752518632	2	6
1		gridTrialProc	56	5	1	1	1	2	0.25	0	0	4	0.25633471908972844	1	4
1		gridTrialProc	56	5	1	1	1	2	0.25	0	0	5	0.13698462414612406	1	4
1		gridTrialProc	56	5	1	1	1	2	0.25	0	0	6	0.21754073169205934	2	6
1		gridTrialProc	56	5	1	1	1	2	0.25	0	0	7	0.2210853850348275	1	4
1		gridTrialProc	56	5	1	1	1	2	0.25	0	0	8	0.20754950077624207	2	6
1		gridSequenceEndProc	56	4	1	1	1	2	0.25	0.9431344836103982	0.6729577530927222	0	0	0	0
1		gridSequenceStartProc	56	3	1	1	1	3	0.31545454545454543	0	0	0	0	0	0
1		gridTrialProc	56	5	1	1	1	3	0.31545454545454543	0	0	1	0.35318171865143255	1	4
1		gridTrialProc	56	5	1	1	1	3	0.31545454545454543	0	0	2	0.4161792162677742	2	6
1		gridTrialProc	56	5	1	1	1	3	0.31545454545454543	0	0	3	0.27698421872940016	1	4
1		gridTrialProc	56	5	1	1	1	3	0.31545454545454543	0	0	4	0.45655785149366174	2	6
1		gridTrialProc	56	5	1	1	1	3	0.31545454545454543	0	0	5	0.29613483613186165	1	4
1		gridTrialProc	56	5	1	1	1	3	0.31545454545454543	0	0	6	0.246442699022285	1	4
1		gridTrialProc	56	5	1	1	1	3	0.31545454545454543	0	0	7	0.22711798160891056	2	6
1		gridTrialProc	56	5	1	1	1	3	0.31545454545454543	0	0	8	0.38900162184872455	2	6
1		gridSequenceEndProc	56	4	1	1	1	3	0.31545454545454543	0.6585805759682968	0.6681653607179138	0	0	0	0
1		gridSequenceStartProc	56	3	1	1	1	4	0.4681818181818182	0	0	0	0	0	0
1		gridTrialProc	56	5	1	1	1	4	0.4681818181818182	0	0	1	0.3488456385311219	2	6
1		gridTrialProc	56	5	1	1	1	4	0.4681818181818182	0	0	2	0.5202342868697881	2	4
1		gridTrialProc	56	5	1	1	1	4	0.4681818181818182	0	0	3	0.3462822471654394	1	4
1		gridTrialProc	56	5	1	1	1	4	0.4681818181818182	0	0	4	0.5707046287715317	2	4
1		gridTrialProc	56	5	1	1	1	4	0.4681818181818182	0	0	5	0.4329924777635921	1	4
1		gridTrialProc	56	5	1	1	1	4	0.4681818181818182	0	0	6	0.34917404872247987	1	4
1		gridTrialProc	56	5	1	1	1	4	0.4681818181818182	0	0	7	0.5242424313998897	2	4
