Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridSequenceStartProc	61	3	1	1	1	1	0.25	0	0	0	0	0	0
1		gridTrialProc	61	5	1	1	1	1	0.25	0	0	1	0.3950106299814491	2	4
1		gridTrialProc	61	5	1	1	1	1	0.25	0	0	2	0.10509423265543433	2	4
1		gridTrialProc	61	5	1	1	1	1	0.25	0	0	3	0.20031919971903797	1	6
1		gridTrialProc	61	5	1	1	1	1	0.25	0	0	4	0.2132994149576011	1	6
1		gridTrialProc	61	5	1	1	1	1	0.25	0	0	5	0.2586727917399342	1	6
1		gridTrialProc	61	5	1	1	1	1	0.25	0	0	6	0.2970877808975284	1	6
1		gridTrialProc	61	5	1	1	1	1	0.25	0	0	7	0.21655022712213634	1	6
1		gridTrialProc	61	5	1	1	1	1	0.25	0	0	8	0.27538201284775604	2	4
1		gridSequenceEndProc	61	4	1	1	1	1	0.25	0.6244297182786169	0.6244297182786169	0	0	0	0
1		gridSequenceStartProc	61	3	1	1	1	2	0.2875	0	0	0	0	0	0
1		gridTrialProc	61	5	1	1	1	2	0.2875	0	0	1	0.26028626869271276	1	6
1		gridTrialProc	61	5	1	1	1	2	0.2875	0	0	2	0.11434784391631547	2	4
1		gridTrialProc	61	5	1	1	1	2	0.2875	0	0	3	0.14153022502577542	1	6
1		gridTrialProc	61	5	1	1	1	2	0.2875	0	0	4	0.3186043939277776	1	6
1		gridTrialProc	61	5	1	1	1	2	0.2875	0	0	5	0.36305128836931044	1	6
1		gridTrialProc	61	5	1	1	1	2	0.2875	0	0	6	0.39493531893835365	1	6
1		gridTrialProc	61	5	1	1	1	2	0.2875	0	0	7	0.319275537702823	1	6
1		gridTrialProc	61	5	1	1	1	2	0.2875	0	0	8	0.19497880160088904	2	4
1		gridSequenceEndProc	61	4	1	1	1	2	0.2875	0.438166746416805	0.5312982323477109	0	0	0	0
1		gridSequenceStartProc	61	3	1	1	1	3	0.325	0	0	0	0	0	0
1		gridTrialProc	61	5	1	1	1	3	0.325	0	0	1	0.32945054200649865	2	4
1		gridTrialProc	61	5	1	1	1	3	0.325	0	0	2	0.23594728959592212	2	4
1		gridTrialProc	61	5	1	1	1	3	0.325	0	0	3	0.49128788053521055	1	6
1		gridTrialProc	61	5	1	1	1	3	0.325	0	0	4	0.30558289718079834	2	4
1		gridTrialProc	61	5	1	1	1	3	0.325	0	0	5	0.3505397416655581	2	4
1		gridTrialProc	61	5	1	1	1	3	0.325	0	0	6	0.3802598478609903	1	6
1		gridTrialProc	61	5	1	1	1	3	0.325	0	0	7	0.3586911045620945	1	6
1		gridTrialProc	61	5	1	1	1	3	0.325	0	0	8	0.36930927362605825	1	6
1		gridSequenceEndProc	61	4	1	1	1	3	0.325	0.17632935552488305	0.41297527340676826	0	0	0	0
1		gridSequenceStartProc	61	3	1	1	1	4	0.36250000000000004	0	0	0	0	0	0
1		gridTrialProc	61	5	1	1	1	4	0.36250000000000004	0	0	1	0.3895964351498682	2	4
1		gridTrialProc	61	5	1	1	1	4	0.36250000000000004	0	0	2	0.36144183785189665	2	4
1		gridTrialProc	61	5	1	1	1	4	0.36250000000000004	0	0	3	0.2474413012885005	1	6
1		gridTrialProc	61	5	1	1	1	4	0.36250000000000004	0	0	4	0.4382537705059557	1	6
1		gridTrialProc	61	5	1	1	1	4	0.36250000000000004	0	0	5	0.5364369373819123	1	4
1		gridTrialProc	61	5	1	1	1	4	0.36250000000000004	0	0	6	0.49737242244675595	2	4
1		gridTrialProc	61	5	1	1	1	4	0.36250000000000004	0	0	7	0.2813857994838107	1	6
1		gridTrialProc	61	5	1	1	1	4	0.36250000000000004	0	0	8	0.34321866535694473	1	6
1		gridSequenceEndProc	61	4	1	1	1	4	0.36250000000000004	0.04319832392437761	0.3205310360361706	0	0	0	0
1		gridSequenceStartProc	61	3	1	1	1	5	0.4	0	0	0	0	0	0
1		gridTrialProc	61	5	1	1	1	5	0.4	0	0	1	0.40711250761103634	1	6
1		gridTrialProc	61	5	1	1	1	5	0.4	0	0	2	0.388690170291686	2	4
1		gridTrialProc	61	5	1	1	1	5	0.4	0	0	3	0.4198835909326808	1	6
1		gridTrialProc	61	5	1	1	1	5	0.4	0	0	4	0.33502854757273404	1	6
1		gridTrialProc	61	5	1	1	1	5	0.4	0	0	5	0.48459223605677626	2	4
1		gridTrialProc	61	5	1	1	1	5	0.4	0	0	6	0.3959512912171582	2	4
1		gridTrialProc	61	5	1	1	1	5	0.4	0	0	7	0.4048830187536471	2	4
1		gridTrialProc	61	5	1	1	1	5	0.4	0	0	8	0.3144659694367538	1	6
1		gridSequenceEndProc	61	4	1	1	1	5	0.4	-0.15053840075768288	0.2263171486773999	0	0	0	0
