Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	37	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	37	3	1	1	1	1	0.44636363636363635	0	0	0	0	0	0
1		gridTrialProc	37	5	1	1	1	1	0.44636363636363635	0	0	1	0.4495627450636791	1	6
1		gridTrialProc	37	5	1	1	1	1	0.44636363636363635	0	0	2	0.5256741699881671	1	4
1		gridTrialProc	37	5	1	1	1	1	0.44636363636363635	0	0	3	0.48709833812861913	2	4
1		gridTrialProc	37	5	1	1	1	1	0.44636363636363635	0	0	4	0.5175033713757695	1	4
1		gridTrialProc	37	5	1	1	1	1	0.44636363636363635	0	0	5	0.4067877307683705	2	4
1		gridTrialProc	37	5	1	1	1	1	0.44636363636363635	0	0	6	0.37106053454447707	1	6
1		gridTrialProc	37	5	1	1	1	1	0.44636363636363635	0	0	7	0.46144059935190535	2	4
1		gridTrialProc	37	5	1	1	1	1	0.44636363636363635	0	0	8	0.4240809436250625	2	4
1		gridSequenceEndProc	37	4	1	1	1	1	0.44636363636363635	-0.012341458224964963	-0.012341458224964963	0	0	0	0
1		gridSequenceStartProc	37	3	1	1	1	2	0.3590909090909091	0	0	0	0	0	0
1		gridTrialProc	37	5	1	1	1	2	0.3590909090909091	0	0	1	0.3543485504269609	1	6
1		gridTrialProc	37	5	1	1	1	2	0.3590909090909091	0	0	2	0.42477526048456477	1	6
1		gridTrialProc	37	5	1	1	1	2	0.3590909090909091	0	0	3	0.44544148998554145	2	4
1		gridTrialProc	37	5	1	1	1	2	0.3590909090909091	0	0	4	0.3389174640871953	2	4
1		gridTrialProc	37	5	1	1	1	2	0.3590909090909091	0	0	5	0.26032405759056365	2	4
1		gridTrialProc	37	5	1	1	1	2	0.3590909090909091	0	0	6	0.3162485601687419	2	4
1		gridTrialProc	37	5	1	1	1	2	0.3590909090909091	0	0	7	0.3878472167024883	1	6
1		gridTrialProc	37	5	1	1	1	2	0.3590909090909091	0	0	8	0.2192618814661949	1	6
1		gridSequenceEndProc	37	4	1	1	1	2	0.3590909090909091	0.4222977061844057	0.20497812397972037	0	0	0	0
1		gridSequenceStartProc	37	3	1	1	1	3	0.4027272727272727	0	0	0	0	0	0
1		gridTrialProc	37	5	1	1	1	3	0.4027272727272727	0	0	1	0.21839647462690634	1	6
1		gridTrialProc	37	5	1	1	1	3	0.4027272727272727	0	0	2	0.3825423972091445	1	6
1		gridTrialProc	37	5	1	1	1	3	0.4027272727272727	0	0	3	0.3477999296798912	2	4
1		gridTrialProc	37	5	1	1	1	3	0.4027272727272727	0	0	4	0.4212135479133664	1	6
1		gridTrialProc	37	5	1	1	1	3	0.4027272727272727	0	0	5	0.5040765039181206	1	4
1		gridTrialProc	37	5	1	1	1	3	0.4027272727272727	0	0	6	0.46985398103368403	2	4
1		gridTrialProc	37	5	1	1	1	3	0.4027272727272727	0	0	7	0.30326076152694514	2	4
1		gridTrialProc	37	5	1	1	1	3	0.4027272727272727	0	0	8	0.3353779058773248	2	4
1		gridSequenceEndProc	37	4	1	1	1	3	0.4027272727272727	0.26542445268246934	0.22512690021397005	0	0	0	0
1		gridSequenceStartProc	37	3	1	1	1	4	0.31545454545454543	0	0	0	0	0	0
1		gridTrialProc	37	5	1	1	1	4	0.31545454545454543	0	0	1	0.19715747318815408	2	4
1		gridTrialProc	37	5	1	1	1	4	0.31545454545454543	0	0	2	0.3545431246414303	1	6
1		gridTrialProc	37	5	1	1	1	4	0.31545454545454543	0	0	3	0.2060461449459376	1	6
1		gridTrialProc	37	5	1	1	1	4	0.31545454545454543	0	0	4	0.17888559229500794	2	4
1		gridTrialProc	37	5	1	1	1	4	0.31545454545454543	0	0	5	0.3580713574403015	1	6
1		gridTrialProc	37	5	1	1	1	4	0.31545454545454543	0	0	6	0.3820500980425425	2	4
1		gridTrialProc	37	5	1	1	1	4	0.31545454545454543	0	0	7	0.42782775997825384	2	4
1		gridTrialProc	37	5	1	1	1	4	0.31545454545454543	0	0	8	0.21636200180723086	1	6
1		gridSequenceEndProc	37	4	1	1	1	4	0.31545454545454543	0.6016762724436704	0.31926424327139513	0	0	0	0
1		gridSequenceStartProc	37	3	1	1	1	5	0.3372727272727273	0	0	0	0	0	0
1		gridTrialProc	37	5	1	1	1	5	0.3372727272727273	0	0	1	0.35016465305870115	2	4
