Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridSequenceStartProc	41	3	1	1	1	1	0.2875	0	0	0	0	0	0
1		gridTrialProc	41	5	1	1	1	1	0.2875	0	0	1	0.088246529735133	1	6
1		gridTrialProc	41	5	1	1	1	1	0.2875	0	0	2	0.24801343942349308	1	6
1		gridTrialProc	41	5	1	1	1	1	0.2875	0	0	3	0.29431779180564094	2	4
1		gridTrialProc	41	5	1	1	1	1	0.2875	0	0	4	0.17586651408617487	2	4
1		gridTrialProc	41	5	1	1	1	1	0.2875	0	0	5	0.35153749965632886	2	4
1		gridTrialProc	41	5	1	1	1	1	0.2875	0	0	6	0.27851775742914087	2	4
1		gridTrialProc	41	5	1	1	1	1	0.2875	0	0	7	0.2920230707408639	1	6
1		gridTrialProc	41	5	1	1	1	1	0.2875	0	0	8	0.38496106249543766	2	4
1		gridSequenceEndProc	41	4	1	1	1	1	0.2875	0.5125843376200564	0.5125843376200564	0	0	0	0
1		gridSequenceStartProc	41	3	1	1	1	2	0.25	0	0	0	0	0	0
1		gridTrialProc	41	5	1	1	1	2	0.25	0	0	1	0.19440746014480242	2	4
1		gridTrialProc	41	5	1	1	1	2	0.25	0	0	2	0.10990792331828758	2	4
1		gridTrialProc	41	5	1	1	1	2	0.25	0	0	3	0.11332170144659082	2	4
1		gridTrialProc	41	5	1	1	1	2	0.25	0	0	4	0.13091640560741075	1	6
1		gridTrialProc	41	5	1	1	1	2	0.25	0	0	5	0.2433539088051511	2	4
1		gridTrialProc	41	5	1	1	1	2	0.25	0	0	6	0.39579366741444666	2	4
1		gridTrialProc	41	5	1	1	1	2	0.25	0	0	7	0.21438092404903922	2	4
1		gridTrialProc	41	5	1	1	1	2	0.25	0	0	8	0.2540828949152276	2	4
1		gridSequenceEndProc	41	4	1	1	1	2	0.25	0.710332400764217	0.6114583691921367	0	0	0	0
1		gridSequenceStartProc	41	3	1	1	1	3	0.325	0	0	0	0	0	0
1		gridTrialProc	41	5	1	1	1	3	0.325	0	0	1	0.37667019505961297	2	4
1		gridTrialProc	41	5	1	1	1	3	0.325	0	0	2	0.2620456387069449	2	4
1		gridTrialProc	41	5	1	1	1	3	0.325	0	0	3	0.4396317883843561	2	4
1		gridTrialProc	41	5	1	1	1	3	0.325	0	0	4	0.3862812062183423	2	4
1		gridTrialProc	41	5	1	1	1	3	0.325	0	0	5	0.2224421335693062	2	4
1		gridTrialProc	41	5	1	1	1	3	0.325	0	0	6	0.3981655031403257	2	4
1		gridTrialProc	41	5	1	1	1	3	0.325	0	0	7	0.4483936497203163	1	6
1		gridTrialProc	41	5	1	1	1	3	0.325	0	0	8	0.3182735892879576	2	4
1		gridSequenceEndProc	41	4	1	1	1	3	0.325	0.2753097477055255	0.49940882869659964	0	0	0	0
1		gridSequenceStartProc	41	3	1	1	1	4	0.4	0	0	0	0	0	0
1		gridTrialProc	41	5	1	1	1	4	0.4	0	0	1	0.44725659374616494	1	6
1		gridTrialProc	41	5	1	1	1	4	0.4	0	0	2	0.3772232821698267	2	4
1		gridTrialProc	41	5	1	1	1	4	0.4	0	0	3	0.3972870775181099	2	4
1		gridTrialProc	41	5	1	1	1	4	0.4	0	0	4	0.43123875785348276	2	4
1		gridTrialProc	41	5	1	1	1	4	0.4	0	0	5	0.39510103103293653	1	6
1		gridTrialProc	41	5	1	1	1	4	0.4	0	0	6	0.3184866500124657	1	6
1		gridTrialProc	41	5	1	1	1	4	0.4	0	0	7	0.3303819958324826	2	4
1		gridTrialProc	41	5	1	1	1	4	0.4	0	0	8	0.516732933550272	2	6
1		gridSequenceEndProc	41	4	1	1	1	4	0.4	-0.07514074166425921	0.35577143610638495	0	0	0	0
1		gridSequenceStartProc	41	3	1	1	1	5	0.36250000000000004	0	0	0	0	0	0
1		gridTrialProc	41	5	1	1	1	5	0.36250000000000004	0	0	1	0.2637405392965296	2	4
1		gridTrialProc	41	5	1	1	1	5	0.36250000000000004	0	0	2	0.5411669379815516	2	6
1		gridTrialProc	41	5	1	1	1	5	0.36250000000000004	0	0	3	0.26255944973273165	1	6
1		gridTrialProc	41	5	1	1	1	5	0.36250000000000004	0	0	4	0.4873049907219729	2	4
1		gridTrialProc	41	5	1	1	1	5	0.36250000000000004	0	0	5	0.41743625693877084	2	4
1		gridTrialProc	41	5	1	1	1	5	0.36250000000000004	0	0	6	0.2174520283026644	2	4
1		gridTrialProc	41	5	1	1	1	5	0.36250000000000004	0	0	7	0.3925144884040372	2	4
1		gridTrialProc	41	5	1	1	1	5	0.36250000000000004	0	0	8	0.3449940568138543	1	6
1		gridSequenceEndProc	41	4	1	1	1	5	0.36250000000000004	-0.06726646659569857	0.2711638555659682	0	0	0	0
