Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	21	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	21	3	1	1	1	1	0.27181818181818185	0	0	0	0	0	0
1		gridTrialProc	21	5	1	1	1	1	0.27181818181818185	0	0	1	0.29704266558859055	2	4
1		gridTrialProc	21	5	1	1	1	1	0.27181818181818185	0	0	2	0.35153959838374016	1	6
1		gridTrialProc	21	5	1	1	1	1	0.27181818181818185	0	0	3	0.2550150634347289	2	4
1		gridTrialProc	21	5	1	1	1	1	0.27181818181818185	0	0	4	0.30599351875834746	1	6
1		gridTrialProc	21	5	1	1	1	1	0.27181818181818185	0	0	5	0.10930860740968723	1	6
1		gridTrialProc	21	5	1	1	1	1	0.27181818181818185	0	0	6	0.199128160504685	1	6
1		gridTrialProc	21	5	1	1	1	1	0.27181818181818185	0	0	7	0.24322177579792473	1	6
1		gridTrialProc	21	5	1	1	1	1	0.27181818181818185	0	0	8	0.4003929686664137	2	4
1		gridSequenceEndProc	21	4	1	1	1	1	0.27181818181818185	0.7459955385325738	0.7459955385325738	0	0	0	0
1		gridSequenceStartProc	21	3	1	1	1	2	0.4681818181818182	0	0	0	0	0	0
1		gridTrialProc	21	5	1	1	1	2	0.4681818181818182	0	0	1	0.42260417118436766	2	4
1		gridTrialProc	21	5	1	1	1	2	0.4681818181818182	0	0	2	0.47930454252226334	1	6
1		gridTrialProc	21	5	1	1	1	2	0.4681818181818182	0	0	3	0.3339828977714671	1	6
1		gridTrialProc	21	5	1	1	1	2	0.4681818181818182	0	0	4	0.4763908510487428	1	6
1		gridTrialProc	21	5	1	1	1	2	0.4681818181818182	0	0	5	0.4011782327620223	2	4
1		gridTrialProc	21	5	1	1	1	2	0.4681818181818182	0	0	6	0.3203473366455646	1	6
1		gridTrialProc	21	5	1	1	1	2	0.4681818181818182	0	0	7	0.48702907123114947	1	6
1		gridTrialProc	21	5	1	1	1	2	0.4681818181818182	0	0	8	0.5548151390059801	1	4
1		gridSequenceEndProc	21	4	1	1	1	2	0.4681818181818182	0.08329822132089598	0.4146468799267349	0	0	0	0
1		gridSequenceStartProc	21	3	1	1	1	3	0.31545454545454543	0	0	0	0	0	0
1		gridTrialProc	21	5	1	1	1	3	0.31545454545454543	0	0	1	0.3823672990130915	2	4
1		gridTrialProc	21	5	1	1	1	3	0.31545454545454543	0	0	2	0.3700781521109021	1	6
1		gridTrialProc	21	5	1	1	1	3	0.31545454545454543	0	0	3	0.40252944603769153	2	4
1		gridTrialProc	21	5	1	1	1	3	0.31545454545454543	0	0	4	0.28984401073912414	1	6
1		gridTrialProc	21	5	1	1	1	3	0.31545454545454543	0	0	5	0.3465485119459445	2	4
1		gridTrialProc	21	5	1	1	1	3	0.31545454545454543	0	0	6	0.33684009096336937	2	4
1		gridTrialProc	21	5	1	1	1	3	0.31545454545454543	0	0	7	0.44690519522891514	2	4
1		gridTrialProc	21	5	1	1	1	3	0.31545454545454543	0	0	8	0.3646926568213446	2	4
1		gridSequenceEndProc	21	4	1	1	1	3	0.31545454545454543	0.6076578350026816	0.4789838649520504	0	0	0	0
1		gridSequenceStartProc	21	3	1	1	1	4	0.42454545454545456	0	0	0	0	0	0
1		gridTrialProc	21	5	1	1	1	4	0.42454545454545456	0	0	1	0.43506500987674285	2	4
1		gridTrialProc	21	5	1	1	1	4	0.42454545454545456	0	0	2	0.37733072069724155	1	6
1		gridTrialProc	21	5	1	1	1	4	0.42454545454545456	0	0	3	0.3622252760014491	2	4
1		gridTrialProc	21	5	1	1	1	4	0.42454545454545456	0	0	4	0.4548047783910455	1	6
1		gridTrialProc	21	5	1	1	1	4	0.42454545454545456	0	0	5	0.4004619294358373	1	6
1		gridTrialProc	21	5	1	1	1	4	0.42454545454545456	0	0	6	0.3655606536245837	1	6
1		gridTrialProc	21	5	1	1	1	4	0.42454545454545456	0	0	7	0.42023980512710085	1	6
1		gridTrialProc	21	5	1	1	1	4	0.42454545454545456	0	0	8	0.5099332358762021	1	4
1		gridSequenceEndProc	21	4	1	1	1	4	0.42454545454545456	0.1934717895490305	0.40760584610129547	0	0	0	0
1		gridSequenceStartProc	21	3	1	1	1	5	0.3809090909090909	0	0	0	0	0	0
1		gridTrialProc	21	5	1	1	1	5	0.3809090909090909	0	0	1	0.33492079692245813	1	6
