Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridSequenceStartProc	71	3	1	1	1	1	0.325	0	0	0	0	0	0
1		gridTrialProc	71	5	1	1	1	1	0.325	0	0	1	0.31203398883805883	2	4
1		gridTrialProc	71	5	1	1	1	1	0.325	0	0	2	0.2815628097886964	2	4
1		gridTrialProc	71	5	1	1	1	1	0.325	0	0	3	0.28239123957122453	1	6
1		gridTrialProc	71	5	1	1	1	1	0.325	0	0	4	0.46731821303903504	1	6
1		gridTrialProc	71	5	1	1	1	1	0.325	0	0	5	0.31189413465907073	2	4
1		gridTrialProc	71	5	1	1	1	1	0.325	0	0	6	0.4411713781545861	1	6
1		gridTrialProc	71	5	1	1	1	1	0.325	0	0	7	0.2655961403346172	2	4
1		gridTrialProc	71	5	1	1	1	1	0.325	0	0	8	0.2907315473792984	1	6
1		gridSequenceEndProc	71	4	1	1	1	1	0.325	0.43336116909734995	0.43336116909734995	0	0	0	0
1		gridSequenceStartProc	71	3	1	1	1	2	0.4	0	0	0	0	0	0
1		gridTrialProc	71	5	1	1	1	2	0.4	0	0	1	0.3928738063015759	1	6
1		gridTrialProc	71	5	1	1	1	2	0.4	0	0	2	0.43423697337692996	1	6
1		gridTrialProc	71	5	1	1	1	2	0.4	0	0	3	0.39760771991595045	1	6
1		gridTrialProc	71	5	1	1	1	2	0.4	0	0	4	0.2166715394757324	2	4
1		gridTrialProc	71	5	1	1	1	2	0.4	0	0	5	0.35009884612184666	2	4
1		gridTrialProc	71	5	1	1	1	2	0.4	0	0	6	0.42084552749239856	1	6
1		gridTrialProc	71	5	1	1	1	2	0.4	0	0	7	0.31159286200115444	2	4
1		gridTrialProc	71	5	1	1	1	2	0.4	0	0	8	0.5759958601271797	2	6
1		gridSequenceEndProc	71	4	1	1	1	2	0.4	-0.09021590476331537	0.1715726321670173	0	0	0	0
1		gridSequenceStartProc	71	3	1	1	1	3	0.36250000000000004	0	0	0	0	0	0
1		gridTrialProc	71	5	1	1	1	3	0.36250000000000004	0	0	1	0.4279669710580608	1	6
1		gridTrialProc	71	5	1	1	1	3	0.36250000000000004	0	0	2	0.27037135546801816	1	6
1		gridTrialProc	71	5	1	1	1	3	0.36250000000000004	0	0	3	0.19094678038998092	2	4
1		gridTrialProc	71	5	1	1	1	3	0.36250000000000004	0	0	4	0.41153525189503537	2	4
1		gridTrialProc	71	5	1	1	1	3	0.36250000000000004	0	0	5	0.2841709419637949	2	4
1		gridTrialProc	71	5	1	1	1	3	0.36250000000000004	0	0	6	0.24056593608427507	2	4
1		gridTrialProc	71	5	1	1	1	3	0.36250000000000004	0	0	7	0.3043201167185648	1	6
1		gridTrialProc	71	5	1	1	1	3	0.36250000000000004	0	0	8	0.3299416327961477	1	6
1		gridSequenceEndProc	71	4	1	1	1	3	0.36250000000000004	-0.02675923543148423	0.10546200963418345	0	0	0	0
1		gridSequenceStartProc	71	3	1	1	1	4	0.25	0	0	0	0	0	0
1		gridTrialProc	71	5	1	1	1	4	0.25	0	0	1	0.21770838984337407	2	4
1		gridTrialProc	71	5	1	1	1	4	0.25	0	0	2	0.24573851122881488	2	4
1		gridTrialProc	71	5	1	1	1	4	0.25	0	0	3	0.15637380000818663	1	6
1		gridTrialProc	71	5	1	1	1	4	0.25	0	0	4	0.36777030959757867	1	6
1		gridTrialProc	71	5	1	1	1	4	0.25	0	0	5	0.26295473242022077	2	4
1		gridTrialProc	71	5	1	1	1	4	0.25	0	0	6	0.2827208325477969	1	6
1		gridTrialProc	71	5	1	1	1	4	0.25	0	0	7	0.34652486959034223	1	6
1		gridTrialProc	71	5	1	1	1	4	0.25	0	0	8	0.11469434490929897	1	6
1		gridSequenceEndProc	71	4	1	1	1	4	0.25	0.5311666991355555	0.21188818200952647	0	0	0	0
1		gridSequenceStartProc	71	3	1	1	1	5	0.2875	0	0	0	0	0	0
1		gridTrialProc	71	5	1	1	1	5	0.2875	0	0	1	0.281454624257626	2	4
1		gridTrialProc	71	5	1	1	1	5	0.2875	0	0	2	0.3099496930277394	2	4
1		gridTrialProc	71	5	1	1	1	5	0.2875	0	0	3	0.22339153337669293	2	4
1		gridTrialProc	71	5	1	1	1	5	0.2875	0	0	4	0.30341144664215347	2	4
1		gridTrialProc	71	5	1	1	1	5	0.2875	0	0	5	0.1936957571142689	2	4
1		gridTrialProc	71	5	1	1	1	5	0.2875	0	0	6	0.3960994665966574	1	6
1		gridTrialProc	71	5	1	1	1	5	0.2875	0	0	7	0.24680404009733523	2	4
1		gridTrialProc	71	5	1	1	1	5	0.2875	0	0	8	0.30645895721042204	2	4
1		gridSequenceEndProc	71	4	1	1	1	5	0.2875	0.4584634580174485	0.2612032372111109	0	0	0	0
