2.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.000000	3.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	1.000000	0.480247	2.000000	1.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	2.000000	0.534833	1.000000	1.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	3.000000	0.512932	1.000000	1.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	4.000000	0.403745	1.000000	2.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	5.000000	0.365178	1.000000	2.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	6.000000	0.377352	2.000000	1.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	7.000000	0.400282	1.000000	2.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	8.000000	0.458645	2.000000	1.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	9.000000	0.423597	1.000000	2.000000
2.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.448621	0.000000	0.000000	10.000000	0.472445	1.000000	2.000000
2.000000	4.000000	1.000000	1.000000	0.000000	1.000000	0.448621	-0.531488	-0.478339	0.000000	0.000000	0.000000	0.000000
2.000000	3.000000	1.000000	1.000000	0.000000	2.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.250000	0.000000	0.000000	1.000000	0.168482	2.000000	1.000000
2.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.250000	0.000000	0.000000	2.000000	0.301519	2.000000	1.000000
2.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.250000	0.000000	0.000000	3.000000	0.303792	1.000000	2.000000
2.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.250000	0.000000	0.000000	4.000000	0.155816	2.000000	1.000000
2.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.250000	0.000000	0.000000	5.000000	0.420589	1.000000	2.000000
