Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridSequenceStartProc	69	3	1	1	1	1	0.36250000000000004	0	0	0	0	0	0
1		gridTrialProc	69	5	1	1	1	1	0.36250000000000004	0	0	1	0.23236290131921616	1	6
1		gridTrialProc	69	5	1	1	1	1	0.36250000000000004	0	0	2	0.2943075345953983	1	6
1		gridTrialProc	69	5	1	1	1	1	0.36250000000000004	0	0	3	0.3539253907950308	2	4
1		gridTrialProc	69	5	1	1	1	1	0.36250000000000004	0	0	4	0.2462982117937238	2	4
1		gridTrialProc	69	5	1	1	1	1	0.36250000000000004	0	0	5	0.19762796574335462	2	4
1		gridTrialProc	69	5	1	1	1	1	0.36250000000000004	0	0	6	0.3005776285439963	2	4
1		gridTrialProc	69	5	1	1	1	1	0.36250000000000004	0	0	7	0.2235662911277886	1	6
1		gridTrialProc	69	5	1	1	1	1	0.36250000000000004	0	0	8	0.35266758141370813	1	6
1		gridSequenceEndProc	69	4	1	1	1	1	0.36250000000000004	0.07887381512135094	0.07887381512135094	0	0	0	0
1		gridSequenceStartProc	69	3	1	1	1	2	0.2875	0	0	0	0	0	0
1		gridTrialProc	69	5	1	1	1	2	0.2875	0	0	1	0.20612368153270136	2	4
1		gridTrialProc	69	5	1	1	1	2	0.2875	0	0	2	0.21817000376811113	1	6
1		gridTrialProc	69	5	1	1	1	2	0.2875	0	0	3	0.28514967590139495	2	4
1		gridTrialProc	69	5	1	1	1	2	0.2875	0	0	4	0.2961604714088881	2	4
1		gridTrialProc	69	5	1	1	1	2	0.2875	0	0	5	0.32797263918046365	1	6
1		gridTrialProc	69	5	1	1	1	2	0.2875	0	0	6	0.442837903143917	1	6
1		gridTrialProc	69	5	1	1	1	2	0.2875	0	0	7	0.2801342291710016	1	6
1		gridTrialProc	69	5	1	1	1	2	0.2875	0	0	8	0.3404747791122062	2	4
1		gridSequenceEndProc	69	4	1	1	1	2	0.2875	0.5488216339841655	0.3138477245527582	0	0	0	0
1		gridSequenceStartProc	69	3	1	1	1	3	0.325	0	0	0	0	0	0
1		gridTrialProc	69	5	1	1	1	3	0.325	0	0	1	0.3360629253588162	2	4
1		gridTrialProc	69	5	1	1	1	3	0.325	0	0	2	0.30019202051074917	2	4
1		gridTrialProc	69	5	1	1	1	3	0.325	0	0	3	0.2547182177497026	1	6
1		gridTrialProc	69	5	1	1	1	3	0.325	0	0	4	0.3712559328390177	1	6
1		gridTrialProc	69	5	1	1	1	3	0.325	0	0	5	0.385023361361779	2	4
1		gridTrialProc	69	5	1	1	1	3	0.325	0	0	6	0.3357224822490046	1	6
1		gridTrialProc	69	5	1	1	1	3	0.325	0	0	7	0.3037177153249442	2	4
1		gridTrialProc	69	5	1	1	1	3	0.325	0	0	8	0.26568366097820195	1	6
1		gridSequenceEndProc	69	4	1	1	1	3	0.325	0.332419269371265	0.32003823949226046	0	0	0	0
1		gridSequenceStartProc	69	3	1	1	1	4	0.25	0	0	0	0	0	0
1		gridTrialProc	69	5	1	1	1	4	0.25	0	0	1	0.1130271304829403	2	4
1		gridTrialProc	69	5	1	1	1	4	0.25	0	0	2	0.2783475400972486	1	6
1		gridTrialProc	69	5	1	1	1	4	0.25	0	0	3	0.14396807671142758	1	6
1		gridTrialProc	69	5	1	1	1	4	0.25	0	0	4	0.2098520104726668	1	6
1		gridTrialProc	69	5	1	1	1	4	0.25	0	0	5	0.29875281549421556	2	4
1		gridTrialProc	69	5	1	1	1	4	0.25	0	0	6	0.21179712199750836	2	4
1		gridTrialProc	69	5	1	1	1	4	0.25	0	0	7	0.30124001799166356	1	6
1		gridTrialProc	69	5	1	1	1	4	0.25	0	0	8	0.25559784269030467	1	6
1		gridSequenceEndProc	69	4	1	1	1	4	0.25	0.6133140960597534	0.39335720363413373	0	0	0	0
1		gridSequenceStartProc	69	3	1	1	1	5	0.4	0	0	0	0	0	0
1		gridTrialProc	69	5	1	1	1	5	0.4	0	0	1	0.3870248803183987	1	6
1		gridTrialProc	69	5	1	1	1	5	0.4	0	0	2	0.3848737744048124	1	6
1		gridTrialProc	69	5	1	1	1	5	0.4	0	0	3	0.3689249231336415	2	4
1		gridTrialProc	69	5	1	1	1	5	0.4	0	0	4	0.3789466114955454	1	6
1		gridTrialProc	69	5	1	1	1	5	0.4	0	0	5	0.55763110547692	2	6
1		gridTrialProc	69	5	1	1	1	5	0.4	0	0	6	0.2518672109833501	2	4
1		gridTrialProc	69	5	1	1	1	5	0.4	0	0	7	0.5144392595846176	2	6
1		gridTrialProc	69	5	1	1	1	5	0.4	0	0	8	0.45261256202581357	1	6
1		gridSequenceEndProc	69	4	1	1	1	5	0.4	-0.07984914668793253	0.2987159335697205	0	0	0	0
