Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	49	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	49	3	1	1	1	1	0.3809090909090909	0	0	0	0	0	0
1		gridTrialProc	49	5	1	1	1	1	0.3809090909090909	0	0	1	0.5033247130138303	2	6
1		gridTrialProc	49	5	1	1	1	1	0.3809090909090909	0	0	2	0.3755637742377762	2	4
1		gridTrialProc	49	5	1	1	1	1	0.3809090909090909	0	0	3	0.33993683622088494	2	4
1		gridTrialProc	49	5	1	1	1	1	0.3809090909090909	0	0	4	0.3722222144860546	2	4
1		gridTrialProc	49	5	1	1	1	1	0.3809090909090909	0	0	5	0.324234177421702	1	6
1		gridTrialProc	49	5	1	1	1	1	0.3809090909090909	0	0	6	0.4157598017983772	2	4
1		gridTrialProc	49	5	1	1	1	1	0.3809090909090909	0	0	7	0.4093171301216824	1	6
1		gridTrialProc	49	5	1	1	1	1	0.3809090909090909	0	0	8	0.29748937039695444	1	6
1		gridSequenceEndProc	49	4	1	1	1	1	0.3809090909090909	0.3406981560683784	0.3406981560683784	0	0	0	0
1		gridSequenceStartProc	49	3	1	1	1	2	0.44636363636363635	0	0	0	0	0	0
1		gridTrialProc	49	5	1	1	1	2	0.44636363636363635	0	0	1	0.4408867352702181	2	4
1		gridTrialProc	49	5	1	1	1	2	0.44636363636363635	0	0	2	0.43029874234566623	1	6
1		gridTrialProc	49	5	1	1	1	2	0.44636363636363635	0	0	3	0.5305735047603009	1	4
1		gridTrialProc	49	5	1	1	1	2	0.44636363636363635	0	0	4	0.6189245958360392	2	6
1		gridTrialProc	49	5	1	1	1	2	0.44636363636363635	0	0	5	0.4716590388001407	1	6
1		gridTrialProc	49	5	1	1	1	2	0.44636363636363635	0	0	6	0.4784798574556475	2	4
1		gridTrialProc	49	5	1	1	1	2	0.44636363636363635	0	0	7	0.5411264375823589	1	4
1		gridTrialProc	49	5	1	1	1	2	0.44636363636363635	0	0	8	0.412598035885856	1	6
1		gridSequenceEndProc	49	4	1	1	1	2	0.44636363636363635	-0.031167191846703357	0.15476548211083752	0	0	0	0
1		gridSequenceStartProc	49	3	1	1	1	3	0.4681818181818182	0	0	0	0	0	0
1		gridTrialProc	49	5	1	1	1	3	0.4681818181818182	0	0	1	0.5894000915329539	2	6
1		gridTrialProc	49	5	1	1	1	3	0.4681818181818182	0	0	2	0.551931404586851	2	6
1		gridTrialProc	49	5	1	1	1	3	0.4681818181818182	0	0	3	0.47832658666736083	2	4
1		gridTrialProc	49	5	1	1	1	3	0.4681818181818182	0	0	4	0.42834036945417403	1	6
1		gridTrialProc	49	5	1	1	1	3	0.4681818181818182	0	0	5	0.4421044458559755	2	4
1		gridTrialProc	49	5	1	1	1	3	0.4681818181818182	0	0	6	0.47708216054861413	1	6
1		gridTrialProc	49	5	1	1	1	3	0.4681818181818182	0	0	7	0.4937508240897426	1	6
1		gridTrialProc	49	5	1	1	1	3	0.4681818181818182	0	0	8	0.4252637642283391	1	6
1		gridSequenceEndProc	49	4	1	1	1	3	0.4681818181818182	-0.08097596722166567	0.07618499900000313	0	0	0	0
1		gridSequenceStartProc	49	3	1	1	1	4	0.3372727272727273	0	0	0	0	0	0
1		gridTrialProc	49	5	1	1	1	4	0.3372727272727273	0	0	1	0.4261545477663265	2	4
1		gridTrialProc	49	5	1	1	1	4	0.3372727272727273	0	0	2	0.21604177893502646	2	4
1		gridTrialProc	49	5	1	1	1	4	0.3372727272727273	0	0	3	0.3120485326125692	1	6
1		gridTrialProc	49	5	1	1	1	4	0.3372727272727273	0	0	4	0.41952412918574833	2	4
1		gridTrialProc	49	5	1	1	1	4	0.3372727272727273	0	0	5	0.19302743052194737	1	6
1		gridTrialProc	49	5	1	1	1	4	0.3372727272727273	0	0	6	0.28994104051789027	1	6
1		gridTrialProc	49	5	1	1	1	4	0.3372727272727273	0	0	7	0.5056631731991295	2	6
1		gridTrialProc	49	5	1	1	1	4	0.3372727272727273	0	0	8	0.2807624695345694	1	6
1		gridSequenceEndProc	49	4	1	1	1	4	0.3372727272727273	0.477678509826832	0.17655837670671035	0	0	0	0
1		gridSequenceStartProc	49	3	1	1	1	5	0.25	0	0	0	0	0	0
1		gridTrialProc	49	5	1	1	1	5	0.25	0	0	1	0.15436092157081713	2	4
1		gridTrialProc	49	5	1	1	1	5	0.25	0	0	2	0.20400808493656633	1	6
