Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	81	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	81	3	1	1	1	1	0.25	0	0	0	0	0	0
1		gridTrialProc	81	5	1	1	1	1	0.25	0	0	1	0.33211417979145186	1	6
1		gridTrialProc	81	5	1	1	1	1	0.25	0	0	2	0.34597790748780793	2	4
1		gridTrialProc	81	5	1	1	1	1	0.25	0	0	3	0.15435744240018778	1	6
1		gridTrialProc	81	5	1	1	1	1	0.25	0	0	4	0.31116831197452793	2	4
1		gridTrialProc	81	5	1	1	1	1	0.25	0	0	5	0.3234626003932205	2	4
1		gridTrialProc	81	5	1	1	1	1	0.25	0	0	6	0.229872343295665	1	6
1		gridTrialProc	81	5	1	1	1	1	0.25	0	0	7	0.2655129449045753	1	6
1		gridTrialProc	81	5	1	1	1	1	0.25	0	0	8	0.3440624653731635	1	6
1		gridSequenceEndProc	81	4	1	1	1	1	0.25	0.9136967972042508	0.9136967972042508	0	0	0	0
1		gridSequenceStartProc	81	3	1	1	1	2	0.27181818181818185	0	0	0	0	0	0
1		gridTrialProc	81	5	1	1	1	2	0.27181818181818185	0	0	1	0.34255217162064916	2	4
1		gridTrialProc	81	5	1	1	1	2	0.27181818181818185	0	0	2	0.1580342592053986	1	6
1		gridTrialProc	81	5	1	1	1	2	0.27181818181818185	0	0	3	0.3388607955972842	1	6
1		gridTrialProc	81	5	1	1	1	2	0.27181818181818185	0	0	4	0.23745920784519545	2	4
1		gridTrialProc	81	5	1	1	1	2	0.27181818181818185	0	0	5	0.31707143277327265	2	4
1		gridTrialProc	81	5	1	1	1	2	0.27181818181818185	0	0	6	0.19045106363887815	1	6
1		gridTrialProc	81	5	1	1	1	2	0.27181818181818185	0	0	7	0.2179193306061054	2	4
1		gridTrialProc	81	5	1	1	1	2	0.27181818181818185	0	0	8	0.3017744881101787	2	4
1		gridSequenceEndProc	81	4	1	1	1	2	0.27181818181818185	0.8611233841229123	0.8874100906635816	0	0	0	0
1		gridSequenceStartProc	81	3	1	1	1	3	0.44636363636363635	0	0	0	0	0	0
1		gridTrialProc	81	5	1	1	1	3	0.44636363636363635	0	0	1	0.49475929404432784	1	6
1		gridTrialProc	81	5	1	1	1	3	0.44636363636363635	0	0	2	0.46583991662605945	2	4
1		gridTrialProc	81	5	1	1	1	3	0.44636363636363635	0	0	3	0.45673395577649645	1	6
1		gridTrialProc	81	5	1	1	1	3	0.44636363636363635	0	0	4	0.38906233501148224	1	6
1		gridTrialProc	81	5	1	1	1	3	0.44636363636363635	0	0	5	0.3924502093878037	2	4
1		gridTrialProc	81	5	1	1	1	3	0.44636363636363635	0	0	6	0.28246378013619544	1	6
1		gridTrialProc	81	5	1	1	1	3	0.44636363636363635	0	0	7	0.5068907017634786	2	6
1		gridTrialProc	81	5	1	1	1	3	0.44636363636363635	0	0	8	0.525982690341804	2	6
1		gridSequenceEndProc	81	4	1	1	1	3	0.44636363636363635	0.1773977543435481	0.650739311890237	0	0	0	0
1		gridSequenceStartProc	81	3	1	1	1	4	0.3590909090909091	0	0	0	0	0	0
1		gridTrialProc	81	5	1	1	1	4	0.3590909090909091	0	0	1	0.4149423484889381	2	4
1		gridTrialProc	81	5	1	1	1	4	0.3590909090909091	0	0	2	0.342037523361349	2	4
1		gridTrialProc	81	5	1	1	1	4	0.3590909090909091	0	0	3	0.3063806172539088	1	6
1		gridTrialProc	81	5	1	1	1	4	0.3590909090909091	0	0	4	0.5068752800052969	1	4
1		gridTrialProc	81	5	1	1	1	4	0.3590909090909091	0	0	5	0.32185615592796996	2	4
1		gridTrialProc	81	5	1	1	1	4	0.3590909090909091	0	0	6	0.37385934644837343	1	6
1		gridTrialProc	81	5	1	1	1	4	0.3590909090909091	0	0	7	0.3270714526795771	1	6
1		gridTrialProc	81	5	1	1	1	4	0.3590909090909091	0	0	8	0.3392893717570635	1	6
1		gridSequenceEndProc	81	4	1	1	1	4	0.3590909090909091	0.5084152027955311	0.6151582846165606	0	0	0	0
1		gridSequenceStartProc	81	3	1	1	1	5	0.42454545454545456	0	0	0	0	0	0
1		gridTrialProc	81	5	1	1	1	5	0.42454545454545456	0	0	1	0.5397314003143556	2	6
1		gridTrialProc	81	5	1	1	1	5	0.42454545454545456	0	0	2	0.40592997665943775	2	4
1		gridTrialProc	81	5	1	1	1	5	0.42454545454545456	0	0	3	0.46659854595461847	2	4
1		gridTrialProc	81	5	1	1	1	5	0.42454545454545456	0	0	4	0.3913157563707286	2	4
1		gridTrialProc	81	5	1	1	1	5	0.42454545454545456	0	0	5	0.4197446803891936	1	6
1		gridTrialProc	81	5	1	1	1	5	0.42454545454545456	0	0	6	0.4166480241881884	2	4
1		gridTrialProc	81	5	1	1	1	5	0.42454545454545456	0	0	7	0.5631871779711407	1	4
1		gridTrialProc	81	5	1	1	1	5	0.42454545454545456	0	0	8	0.5485691454104098	1	4
1		gridSequenceEndProc	81	4	1	1	1	5	0.42454545454545456	0.23571633343942	0.5392698943811325	0	0	0	0
1		gridSequenceStartProc	81	3	1	1	1	6	0.29363636363636364	0	0	0	0	0	0
1		gridTrialProc	81	5	1	1	1	6	0.29363636363636364	0	0	1	0.27508695915855236	1	6
1		gridTrialProc	81	5	1	1	1	6	0.29363636363636364	0	0	2	0.4534687967971486	2	4
1		gridTrialProc	81	5	1	1	1	6	0.29363636363636364	0	0	3	0.1831035000152872	2	4
1		gridTrialProc	81	5	1	1	1	6	0.29363636363636364	0	0	4	0.15582761688120803	2	4
1		gridTrialProc	81	5	1	1	1	6	0.29363636363636364	0	0	5	0.2646338874255592	2	4
1		gridTrialProc	81	5	1	1	1	6	0.29363636363636364	0	0	6	0.277329870811447	2	4
1		gridTrialProc	81	5	1	1	1	6	0.29363636363636364	0	0	7	0.37062911630679235	2	4
1		gridTrialProc	81	5	1	1	1	6	0.29363636363636364	0	0	8	0.25247337265589337	2	4
