Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridSequenceStartProc	62	3	1	1	1	1	0.4	0	0	0	0	0	0
1		gridTrialProc	62	5	1	1	1	1	0.4	0	0	1	0.41546851391681316	1	4
1		gridTrialProc	62	5	1	1	1	1	0.4	0	0	2	0.4473222086715873	2	6
1		gridTrialProc	62	5	1	1	1	1	0.4	0	0	3	0.36451468308151064	2	6
1		gridTrialProc	62	5	1	1	1	1	0.4	0	0	4	0.3952392141340851	1	4
1		gridTrialProc	62	5	1	1	1	1	0.4	0	0	5	0.4571736365927546	1	4
1		gridTrialProc	62	5	1	1	1	1	0.4	0	0	6	0.3350321235640057	1	4
1		gridTrialProc	62	5	1	1	1	1	0.4	0	0	7	0.3254787336336265	2	6
1		gridTrialProc	62	5	1	1	1	1	0.4	0	0	8	0.5135642507107776	1	6
1		gridSequenceEndProc	62	4	1	1	1	1	0.4	0.08688391605649692	0.08688391605649692	0	0	0	0
1		gridSequenceStartProc	62	3	1	1	1	2	0.325	0	0	0	0	0	0
1		gridTrialProc	62	5	1	1	1	2	0.325	0	0	1	0.37235774381144504	1	4
1		gridTrialProc	62	5	1	1	1	2	0.325	0	0	2	0.23095853816913464	1	4
1		gridTrialProc	62	5	1	1	1	2	0.325	0	0	3	0.1815939825625552	1	4
1		gridTrialProc	62	5	1	1	1	2	0.325	0	0	4	0.45147600445098235	1	4
1		gridTrialProc	62	5	1	1	1	2	0.325	0	0	5	0.23101834632898238	1	4
1		gridTrialProc	62	5	1	1	1	2	0.325	0	0	6	0.4962602615404794	1	4
1		gridTrialProc	62	5	1	1	1	2	0.325	0	0	7	0.3963083705720305	2	6
1		gridTrialProc	62	5	1	1	1	2	0.325	0	0	8	0.2630808403326147	2	6
1		gridSequenceEndProc	62	4	1	1	1	2	0.325	0.15748104050583323	0.12218247828116507	0	0	0	0
1		gridSequenceStartProc	62	3	1	1	1	3	0.36250000000000004	0	0	0	0	0	0
1		gridTrialProc	62	5	1	1	1	3	0.36250000000000004	0	0	1	0.4448720970539052	2	6
1		gridTrialProc	62	5	1	1	1	3	0.36250000000000004	0	0	2	0.4371197416028182	2	6
1		gridTrialProc	62	5	1	1	1	3	0.36250000000000004	0	0	3	0.24902099517079268	1	4
1		gridTrialProc	62	5	1	1	1	3	0.36250000000000004	0	0	4	0.1998987214547721	2	6
1		gridTrialProc	62	5	1	1	1	3	0.36250000000000004	0	0	5	0.32770976293432724	2	6
1		gridTrialProc	62	5	1	1	1	3	0.36250000000000004	0	0	6	0.38649187966542287	2	6
1		gridTrialProc	62	5	1	1	1	3	0.36250000000000004	0	0	7	0.3527804464902575	2	6
1		gridTrialProc	62	5	1	1	1	3	0.36250000000000004	0	0	8	0.38854477026328055	1	4
1		gridSequenceEndProc	62	4	1	1	1	3	0.36250000000000004	0.13939722120389042	0.1279207259220735	0	0	0	0
1		gridSequenceStartProc	62	3	1	1	1	4	0.25	0	0	0	0	0	0
1		gridTrialProc	62	5	1	1	1	4	0.25	0	0	1	0.2602208837228565	2	6
1		gridTrialProc	62	5	1	1	1	4	0.25	0	0	2	0.31644507956645085	1	4
1		gridTrialProc	62	5	1	1	1	4	0.25	0	0	3	0.3710882834269111	2	6
1		gridTrialProc	62	5	1	1	1	4	0.25	0	0	4	0.2377204893218649	1	4
1		gridTrialProc	62	5	1	1	1	4	0.25	0	0	5	0.09518003835998226	1	4
1		gridTrialProc	62	5	1	1	1	4	0.25	0	0	6	0.155394905471753	2	6
1		gridTrialProc	62	5	1	1	1	4	0.25	0	0	7	0.1561455236429997	1	4
1		gridTrialProc	62	5	1	1	1	4	0.25	0	0	8	0.4066786764067699	1	4
1		gridSequenceEndProc	62	4	1	1	1	4	0.25	0.48021848263367695	0.21599516509997438	0	0	0	0
1		gridSequenceStartProc	62	3	1	1	1	5	0.2875	0	0	0	0	0	0
1		gridTrialProc	62	5	1	1	1	5	0.2875	0	0	1	0.2141630195297125	2	6
1		gridTrialProc	62	5	1	1	1	5	0.2875	0	0	2	0.25984119222716806	1	4
1		gridTrialProc	62	5	1	1	1	5	0.2875	0	0	3	0.2606985684309875	2	6
1		gridTrialProc	62	5	1	1	1	5	0.2875	0	0	4	0.3177121636618541	2	6
1		gridTrialProc	62	5	1	1	1	5	0.2875	0	0	5	0.17636827511955083	1	4
1		gridTrialProc	62	5	1	1	1	5	0.2875	0	0	6	0.3409486758661452	1	4
1		gridTrialProc	62	5	1	1	1	5	0.2875	0	0	7	0.324048703406788	2	6
1		gridTrialProc	62	5	1	1	1	5	0.2875	0	0	8	0.4017628006945083	2	6
1		gridSequenceEndProc	62	4	1	1	1	5	0.2875	0.3567531349849907	0.24414675907697767	0	0	0	0
