Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	76	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	1	0.4681818181818182	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	1	0.4681818181818182	0	0	1	0.45456168147398673	1	4
1		gridTrialProc	76	5	1	1	1	1	0.4681818181818182	0	0	2	0.4989068576865828	1	4
1		gridTrialProc	76	5	1	1	1	1	0.4681818181818182	0	0	3	0.6483890621584752	1	6
1		gridTrialProc	76	5	1	1	1	1	0.4681818181818182	0	0	4	0.5165098725201526	2	4
1		gridTrialProc	76	5	1	1	1	1	0.4681818181818182	0	0	5	0.5260953035014428	1	6
1		gridTrialProc	76	5	1	1	1	1	0.4681818181818182	0	0	6	0.46034665179705403	1	4
1		gridTrialProc	76	5	1	1	1	1	0.4681818181818182	0	0	7	0.5528400315032207	1	6
1		gridTrialProc	76	5	1	1	1	1	0.4681818181818182	0	0	8	0.4755922034698277	1	4
1		gridSequenceEndProc	76	4	1	1	1	1	0.4681818181818182	-0.06570587201757744	-0.06570587201757744	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	2	0.42454545454545456	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	2	0.42454545454545456	0	0	1	0.589177478747261	1	6
1		gridTrialProc	76	5	1	1	1	2	0.42454545454545456	0	0	2	0.49279665874216805	2	6
1		gridTrialProc	76	5	1	1	1	2	0.42454545454545456	0	0	3	0.43832182547355025	2	6
1		gridTrialProc	76	5	1	1	1	2	0.42454545454545456	0	0	4	0.4555576086513204	1	4
1		gridTrialProc	76	5	1	1	1	2	0.42454545454545456	0	0	5	0.46089137202385416	2	6
1		gridTrialProc	76	5	1	1	1	2	0.42454545454545456	0	0	6	0.5563822786716679	2	4
1		gridTrialProc	76	5	1	1	1	2	0.42454545454545456	0	0	7	0.3900962000905224	2	6
1		gridTrialProc	76	5	1	1	1	2	0.42454545454545456	0	0	8	0.41573310468187247	1	4
1		gridSequenceEndProc	76	4	1	1	1	2	0.42454545454545456	0.13178895060118295	0.03304153929180276	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	3	0.4027272727272727	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	3	0.4027272727272727	0	0	1	0.41490468859482044	2	6
1		gridTrialProc	76	5	1	1	1	3	0.4027272727272727	0	0	2	0.533114519411485	2	4
1		gridTrialProc	76	5	1	1	1	3	0.4027272727272727	0	0	3	0.2263108785306133	2	6
1		gridTrialProc	76	5	1	1	1	3	0.4027272727272727	0	0	4	0.5597752237513851	2	4
1		gridTrialProc	76	5	1	1	1	3	0.4027272727272727	0	0	5	0.291774002485874	2	6
1		gridTrialProc	76	5	1	1	1	3	0.4027272727272727	0	0	6	0.27100547561857985	2	6
1		gridTrialProc	76	5	1	1	1	3	0.4027272727272727	0	0	7	0.3652371553845892	2	6
1		gridTrialProc	76	5	1	1	1	3	0.4027272727272727	0	0	8	0.4092047741781129	2	6
1		gridSequenceEndProc	76	4	1	1	1	3	0.4027272727272727	0.19093076982270146	0.08567128280210233	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	4	0.27181818181818185	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	4	0.27181818181818185	0	0	1	0.05	1	4
1		gridTrialProc	76	5	1	1	1	4	0.27181818181818185	0	0	2	0.274209809301897	1	4
1		gridTrialProc	76	5	1	1	1	4	0.27181818181818185	0	0	3	0.17137011564832774	1	4
1		gridTrialProc	76	5	1	1	1	4	0.27181818181818185	0	0	4	0.2090358905197186	1	4
1		gridTrialProc	76	5	1	1	1	4	0.27181818181818185	0	0	5	0.333270718553065	1	4
1		gridTrialProc	76	5	1	1	1	4	0.27181818181818185	0	0	6	0.23848109719435884	2	6
1		gridTrialProc	76	5	1	1	1	4	0.27181818181818185	0	0	7	0.28701777461077493	2	6
1		gridTrialProc	76	5	1	1	1	4	0.27181818181818185	0	0	8	0.3530873984352436	1	4
1		gridSequenceEndProc	76	4	1	1	1	4	0.27181818181818185	0.8375658278587965	0.27364491906627586	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	5	0.25	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	5	0.25	0	0	1	0.14179299869746437	2	6
1		gridTrialProc	76	5	1	1	1	5	0.25	0	0	2	0.20155418513864484	1	4
1		gridTrialProc	76	5	1	1	1	5	0.25	0	0	3	0.16778856331915498	2	6
1		gridTrialProc	76	5	1	1	1	5	0.25	0	0	4	0.18972899245973718	2	6
1		gridTrialProc	76	5	1	1	1	5	0.25	0	0	5	0.24831418319510667	2	6
1		gridTrialProc	76	5	1	1	1	5	0.25	0	0	6	0.3452164018327956	1	4
1		gridTrialProc	76	5	1	1	1	5	0.25	0	0	7	0.07992612823487033	2	6
1		gridTrialProc	76	5	1	1	1	5	0.25	0	0	8	0.21786281372961086	2	6
1		gridSequenceEndProc	76	4	1	1	1	5	0.25	0.8533980157177266	0.389595538396566	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	6	0.44636363636363635	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	6	0.44636363636363635	0	0	1	0.46785522336119034	1	4
1		gridTrialProc	76	5	1	1	1	6	0.44636363636363635	0	0	2	0.5642295000051059	1	6
1		gridTrialProc	76	5	1	1	1	6	0.44636363636363635	0	0	3	0.46153729425622025	1	4
1		gridTrialProc	76	5	1	1	1	6	0.44636363636363635	0	0	4	0.5775424560487588	1	6
1		gridTrialProc	76	5	1	1	1	6	0.44636363636363635	0	0	5	0.46214242358816504	1	4
1		gridTrialProc	76	5	1	1	1	6	0.44636363636363635	0	0	6	0.4102729892447549	1	4
1		gridTrialProc	76	5	1	1	1	6	0.44636363636363635	0	0	7	0.4700390736000416	2	6
1		gridTrialProc	76	5	1	1	1	6	0.44636363636363635	0	0	8	0.41142883826336807	1	4
1		gridSequenceEndProc	76	4	1	1	1	6	0.44636363636363635	0.07767568396658991	0.33760889599156996	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	7	0.31545454545454543	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	7	0.31545454545454543	0	0	1	0.2998816581896005	2	6
1		gridTrialProc	76	5	1	1	1	7	0.31545454545454543	0	0	2	0.32912719695202713	2	6
1		gridTrialProc	76	5	1	1	1	7	0.31545454545454543	0	0	3	0.34674474631878466	1	4
1		gridTrialProc	76	5	1	1	1	7	0.31545454545454543	0	0	4	0.28352133888317904	1	4
1		gridTrialProc	76	5	1	1	1	7	0.31545454545454543	0	0	5	0.42528047906922795	1	4
1		gridTrialProc	76	5	1	1	1	7	0.31545454545454543	0	0	6	0.23008216593614347	1	4
1		gridTrialProc	76	5	1	1	1	7	0.31545454545454543	0	0	7	0.27132509706736563	1	4
1		gridTrialProc	76	5	1	1	1	7	0.31545454545454543	0	0	8	0.2745209701100233	1	4
1		gridSequenceEndProc	76	4	1	1	1	7	0.31545454545454543	0.6918904397492576	0.3882205450998111	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	8	0.29363636363636364	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	8	0.29363636363636364	0	0	1	0.3792879688614331	2	6
1		gridTrialProc	76	5	1	1	1	8	0.29363636363636364	0	0	2	0.20548059477364522	1	4
1		gridTrialProc	76	5	1	1	1	8	0.29363636363636364	0	0	3	0.309587106477892	1	4
1		gridTrialProc	76	5	1	1	1	8	0.29363636363636364	0	0	4	0.1875793973397057	1	4
1		gridTrialProc	76	5	1	1	1	8	0.29363636363636364	0	0	5	0.30748619817214	2	6
1		gridTrialProc	76	5	1	1	1	8	0.29363636363636364	0	0	6	0.17368659965440156	1	4
1		gridTrialProc	76	5	1	1	1	8	0.29363636363636364	0	0	7	0.4109985176261993	2	6
1		gridTrialProc	76	5	1	1	1	8	0.29363636363636364	0	0	8	0.21886543926234614	2	6
1		gridSequenceEndProc	76	4	1	1	1	8	0.29363636363636364	0.8071341137933927	0.44058474118650875	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	9	0.3372727272727273	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	9	0.3372727272727273	0	0	1	0.31668287726232863	1	4
1		gridTrialProc	76	5	1	1	1	9	0.3372727272727273	0	0	2	0.4047768199347059	1	4
1		gridTrialProc	76	5	1	1	1	9	0.3372727272727273	0	0	3	0.4041292953403728	2	6
1		gridTrialProc	76	5	1	1	1	9	0.3372727272727273	0	0	4	0.3588720652834668	2	6
1		gridTrialProc	76	5	1	1	1	9	0.3372727272727273	0	0	5	0.44880776225189484	2	6
1		gridTrialProc	76	5	1	1	1	9	0.3372727272727273	0	0	6	0.4477338159869199	2	6
1		gridTrialProc	76	5	1	1	1	9	0.3372727272727273	0	0	7	0.3814433190503265	1	4
1		gridTrialProc	76	5	1	1	1	9	0.3372727272727273	0	0	8	0.36320614955093	1	4
1		gridSequenceEndProc	76	4	1	1	1	9	0.3372727272727273	0.6849197820702249	0.4677330790624772	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	10	0.3809090909090909	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	10	0.3809090909090909	0	0	1	0.2965143033907096	2	6
1		gridTrialProc	76	5	1	1	1	10	0.3809090909090909	0	0	2	0.37157821369027705	2	6
1		gridTrialProc	76	5	1	1	1	10	0.3809090909090909	0	0	3	0.28901024512118856	2	6
1		gridTrialProc	76	5	1	1	1	10	0.3809090909090909	0	0	4	0.3694925159282194	2	6
1		gridTrialProc	76	5	1	1	1	10	0.3809090909090909	0	0	5	0.20910525507495006	1	4
1		gridTrialProc	76	5	1	1	1	10	0.3809090909090909	0	0	6	0.4454713355645846	2	6
1		gridTrialProc	76	5	1	1	1	10	0.3809090909090909	0	0	7	0.4217942133686346	2	6
1		gridTrialProc	76	5	1	1	1	10	0.3809090909090909	0	0	8	0.2961301624508023	2	6
1		gridSequenceEndProc	76	4	1	1	1	10	0.3809090909090909	0.35054218516430086	0.45601398967265955	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	11	0.3590909090909091	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	11	0.3590909090909091	0	0	1	0.4427914999124332	2	6
1		gridTrialProc	76	5	1	1	1	11	0.3590909090909091	0	0	2	0.5555866340687887	1	6
1		gridTrialProc	76	5	1	1	1	11	0.3590909090909091	0	0	3	0.4001113843295793	1	4
1		gridTrialProc	76	5	1	1	1	11	0.3590909090909091	0	0	4	0.26735196604497874	1	4
1		gridTrialProc	76	5	1	1	1	11	0.3590909090909091	0	0	5	0.42908369367992055	1	4
1		gridTrialProc	76	5	1	1	1	11	0.3590909090909091	0	0	6	0.4610307316084815	1	4
1		gridTrialProc	76	5	1	1	1	11	0.3590909090909091	0	0	7	0.4287421855472766	2	6
1		gridTrialProc	76	5	1	1	1	11	0.3590909090909091	0	0	8	0.4589291948498073	1	4
1		gridSequenceEndProc	76	4	1	1	1	11	0.3590909090909091	0.5519751734153682	0.4647377336492694	0	0	0	0
1		gridSequenceStartProc	76	3	1	1	1	12	0.49	0	0	0	0	0	0
1		gridTrialProc	76	5	1	1	1	12	0.49	0	0	1	0.5676264378109279	2	4
1		gridTrialProc	76	5	1	1	1	12	0.49	0	0	2	0.4788907116996738	2	6
1		gridTrialProc	76	5	1	1	1	12	0.49	0	0	3	0.6558527516106083	1	6
1		gridTrialProc	76	5	1	1	1	12	0.49	0	0	4	0.4566074392390227	2	6
1		gridTrialProc	76	5	1	1	1	12	0.49	0	0	5	0.5141474569940805	1	6
1		gridTrialProc	76	5	1	1	1	12	0.49	0	0	6	0.5949021176671526	1	6
1		gridTrialProc	76	5	1	1	1	12	0.49	0	0	7	0.4925325679324114	2	6
1		gridTrialProc	76	5	1	1	1	12	0.49	0	0	8	0.5602109455496767	1	6
1		gridSequenceEndProc	76	4	1	1	1	12	0.49	-0.44250455045765236	0.3891342099736927	0	0	0	0
1		gridBlockEndProc	76	2	1	1	1	0	0	0	0	0	0	0	0
1		gridBlockStartProc	76	1	2	-1	0	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	76	3	2	-1	0	1	0.29363636363636364	0	0	0	0	0	0
1		gridTrialProc	76	5	2	-1	0	1	0.29363636363636364	0	0	1	0.3068086579185184	1	4
1		gridTrialProc	76	5	2	-1	0	1	0.29363636363636364	0	0	2	0.34692977575822503	2	6
1		gridTrialProc	76	5	2	-1	0	1	0.29363636363636364	0	0	3	0.3001838149773336	2	6
1		gridTrialProc	76	5	2	-1	0	1	0.29363636363636364	0	0	4	0.31790644995604045	1	4
1		gridTrialProc	76	5	2	-1	0	1	0.29363636363636364	0	0	5	0.3214127841212982	2	6
1		gridTrialProc	76	5	2	-1	0	1	0.29363636363636364	0	0	6	0.2240787097890291	2	6
1		gridTrialProc	76	5	2	-1	0	1	0.29363636363636364	0	0	7	0.29482288330146045	2	6
1		gridTrialProc	76	5	2	-1	0	1	0.29363636363636364	0	0	8	0.3339217469332709	1	4
1		gridSequenceEndProc	76	4	2	-1	0	1	0.29363636363636364	0.22978920842795236	0.22978920842795236	0	0	0	0
1		gridSequenceStartProc	76	3	2	-1	0	2	0.4027272727272727	0	0	0	0	0	0
1		gridTrialProc	76	5	2	-1	0	2	0.4027272727272727	0	0	1	0.4761001037755417	2	6
1		gridTrialProc	76	5	2	-1	0	2	0.4027272727272727	0	0	2	0.4015281509757534	2	6
1		gridTrialProc	76	5	2	-1	0	2	0.4027272727272727	0	0	3	0.4771995086022687	2	6
1		gridTrialProc	76	5	2	-1	0	2	0.4027272727272727	0	0	4	0.5307165593926637	2	4
1		gridTrialProc	76	5	2	-1	0	2	0.4027272727272727	0	0	5	0.5186038244495687	2	4
1		gridTrialProc	76	5	2	-1	0	2	0.4027272727272727	0	0	6	0.32784688191901834	2	6
1		gridTrialProc	76	5	2	-1	0	2	0.4027272727272727	0	0	7	0.4317887712566194	1	4
1		gridTrialProc	76	5	2	-1	0	2	0.4027272727272727	0	0	8	0.4175931517708004	2	6
1		gridSequenceEndProc	76	4	2	-1	0	2	0.4027272727272727	-0.08672253706850586	0.07153333567972325	0	0	0	0
1		gridSequenceStartProc	76	3	2	-1	0	3	0.49	0	0	0	0	0	0
1		gridTrialProc	76	5	2	-1	0	3	0.49	0	0	1	0.6332031876415031	2	4
1		gridTrialProc	76	5	2	-1	0	3	0.49	0	0	2	0.5147659032575891	2	4
1		gridTrialProc	76	5	2	-1	0	3	0.49	0	0	3	0.2658015833822084	1	4
1		gridTrialProc	76	5	2	-1	0	3	0.49	0	0	4	0.39381055255675446	1	4
1		gridTrialProc	76	5	2	-1	0	3	0.49	0	0	5	0.5714772557375754	1	6
