Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	1015	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	1015	3	1	1	1	1	0.27181818181818185	0	0	0	0	0	0
1		gridTrialProc	1015	5	1	1	1	1	0.27181818181818185	0	0	1	0.21041801463901344	1	6
1		gridTrialProc	1015	5	1	1	1	1	0.27181818181818185	0	0	2	0.21135700103411137	1	6
1		gridTrialProc	1015	5	1	1	1	1	0.27181818181818185	0	0	3	0.3062059095679709	1	6
1		gridTrialProc	1015	5	1	1	1	1	0.27181818181818185	0	0	4	0.2909486412300635	2	4
1		gridTrialProc	1015	5	1	1	1	1	0.27181818181818185	0	0	5	0.26759357432549574	2	4
1		gridTrialProc	1015	5	1	1	1	1	0.27181818181818185	0	0	6	0.34360368708917843	2	4
1		gridTrialProc	1015	5	1	1	1	1	0.27181818181818185	0	0	7	0.20350877635177855	2	4
1		gridTrialProc	1015	5	1	1	1	1	0.27181818181818185	0	0	8	0.24357971164573017	1	6
1		gridSequenceEndProc	1015	4	1	1	1	1	0.27181818181818185	0.8178437297555705	0.8178437297555705	0	0	0	0
1		gridSequenceStartProc	1015	3	1	1	1	2	0.3590909090909091	0	0	0	0	0	0
1		gridTrialProc	1015	5	1	1	1	2	0.3590909090909091	0	0	1	0.2737056488032118	1	6
1		gridTrialProc	1015	5	1	1	1	2	0.3590909090909091	0	0	2	0.43475920976933746	2	4
1		gridTrialProc	1015	5	1	1	1	2	0.3590909090909091	0	0	3	0.36719217228179835	2	4
1		gridTrialProc	1015	5	1	1	1	2	0.3590909090909091	0	0	4	0.40229847484909437	2	4
1		gridTrialProc	1015	5	1	1	1	2	0.3590909090909091	0	0	5	0.41038655206958585	2	4
1		gridTrialProc	1015	5	1	1	1	2	0.3590909090909091	0	0	6	0.2316989044193424	1	6
1		gridTrialProc	1015	5	1	1	1	2	0.3590909090909091	0	0	7	0.3266130020195805	1	6
1		gridTrialProc	1015	5	1	1	1	2	0.3590909090909091	0	0	8	0.3380494786493206	1	6
1		gridSequenceEndProc	1015	4	1	1	1	2	0.3590909090909091	0.5166354711391723	0.6672396004473714	0	0	0	0
1		gridSequenceStartProc	1015	3	1	1	1	3	0.42454545454545456	0	0	0	0	0	0
1		gridTrialProc	1015	5	1	1	1	3	0.42454545454545456	0	0	1	0.47153205161162737	2	4
1		gridTrialProc	1015	5	1	1	1	3	0.42454545454545456	0	0	2	0.3926555736555891	1	6
1		gridTrialProc	1015	5	1	1	1	3	0.42454545454545456	0	0	3	0.5125769073428467	1	4
1		gridTrialProc	1015	5	1	1	1	3	0.42454545454545456	0	0	4	0.6307518720317739	2	6
1		gridTrialProc	1015	5	1	1	1	3	0.42454545454545456	0	0	5	0.31322500639753703	1	6
1		gridTrialProc	1015	5	1	1	1	3	0.42454545454545456	0	0	6	0.4264010758436433	2	4
1		gridTrialProc	1015	5	1	1	1	3	0.42454545454545456	0	0	7	0.29493081842923263	2	4
1		gridTrialProc	1015	5	1	1	1	3	0.42454545454545456	0	0	8	0.4768646441662252	2	4
1		gridSequenceEndProc	1015	4	1	1	1	3	0.42454545454545456	0.29149543885607904	0.5419915465836073	0	0	0	0
1		gridSequenceStartProc	1015	3	1	1	1	4	0.49	0	0	0	0	0	0
1		gridTrialProc	1015	5	1	1	1	4	0.49	0	0	1	0.5202507197186137	1	4
1		gridTrialProc	1015	5	1	1	1	4	0.49	0	0	2	0.5064402974009334	1	4
1		gridTrialProc	1015	5	1	1	1	4	0.49	0	0	3	0.5366363578129759	2	6
1		gridTrialProc	1015	5	1	1	1	4	0.49	0	0	4	0.47467613964162836	1	6
1		gridTrialProc	1015	5	1	1	1	4	0.49	0	0	5	0.4199164137855733	1	6
1		gridTrialProc	1015	5	1	1	1	4	0.49	0	0	6	0.5107432798191733	2	6
1		gridTrialProc	1015	5	1	1	1	4	0.49	0	0	7	0.43465314844958197	2	4
1		gridTrialProc	1015	5	1	1	1	4	0.49	0	0	8	0.34524055577280444	1	6
1		gridSequenceEndProc	1015	4	1	1	1	4	0.49	0.09008031125870858	0.4290137377523826	0	0	0	0
1		gridSequenceStartProc	1015	3	1	1	1	5	0.3809090909090909	0	0	0	0	0	0
1		gridTrialProc	1015	5	1	1	1	5	0.3809090909090909	0	0	1	0.3061462279244491	1	6
1		gridTrialProc	1015	5	1	1	1	5	0.3809090909090909	0	0	2	0.31727914702550464	2	4
1		gridTrialProc	1015	5	1	1	1	5	0.3809090909090909	0	0	3	0.5096951514761228	1	4
1		gridTrialProc	1015	5	1	1	1	5	0.3809090909090909	0	0	4	0.4095480833625915	2	4
1		gridTrialProc	1015	5	1	1	1	5	0.3809090909090909	0	0	5	0.33910173236570906	2	4
1		gridTrialProc	1015	5	1	1	1	5	0.3809090909090909	0	0	6	0.4101516821940786	2	4
1		gridTrialProc	1015	5	1	1	1	5	0.3809090909090909	0	0	7	0.516504134127177	1	4
1		gridTrialProc	1015	5	1	1	1	5	0.3809090909090909	0	0	8	0.5006011734940932	1	4
1		gridSequenceEndProc	1015	4	1	1	1	5	0.3809090909090909	0.3912482561905785	0.4214606414400218	0	0	0	0
1		gridSequenceStartProc	1015	3	1	1	1	6	0.4027272727272727	0	0	0	0	0	0
1		gridTrialProc	1015	5	1	1	1	6	0.4027272727272727	0	0	1	0.39601083386078706	1	6
1		gridTrialProc	1015	5	1	1	1	6	0.4027272727272727	0	0	2	0.3878775218813717	1	6
1		gridTrialProc	1015	5	1	1	1	6	0.4027272727272727	0	0	3	0.3844041472034031	1	6
1		gridTrialProc	1015	5	1	1	1	6	0.4027272727272727	0	0	4	0.41151726340902306	2	4
1		gridTrialProc	1015	5	1	1	1	6	0.4027272727272727	0	0	5	0.40429990361355744	2	4
1		gridTrialProc	1015	5	1	1	1	6	0.4027272727272727	0	0	6	0.3813104146909737	2	4
1		gridTrialProc	1015	5	1	1	1	6	0.4027272727272727	0	0	7	0.30417282938049	1	6
1		gridTrialProc	1015	5	1	1	1	6	0.4027272727272727	0	0	8	0.3683782001092277	2	4
1		gridSequenceEndProc	1015	4	1	1	1	6	0.4027272727272727	0.3894969368831143	0.4161333573472039	0	0	0	0
1		gridSequenceStartProc	1015	3	1	1	1	7	0.29363636363636364	0	0	0	0	0	0
1		gridTrialProc	1015	5	1	1	1	7	0.29363636363636364	0	0	1	0.33555256794013383	1	6
1		gridTrialProc	1015	5	1	1	1	7	0.29363636363636364	0	0	2	0.38673353635598035	1	6
1		gridTrialProc	1015	5	1	1	1	7	0.29363636363636364	0	0	3	0.3305692908233183	1	6
1		gridTrialProc	1015	5	1	1	1	7	0.29363636363636364	0	0	4	0.3195008522506568	2	4
1		gridTrialProc	1015	5	1	1	1	7	0.29363636363636364	0	0	5	0.41226909986384835	2	4
1		gridTrialProc	1015	5	1	1	1	7	0.29363636363636364	0	0	6	0.1956895495301983	2	4
1		gridTrialProc	1015	5	1	1	1	7	0.29363636363636364	0	0	7	0.3976614151959098	2	4
1		gridTrialProc	1015	5	1	1	1	7	0.29363636363636364	0	0	8	0.16400485210039903	1	6
1		gridSequenceEndProc	1015	4	1	1	1	7	0.29363636363636364	0.7795688783295001	0.4680527174875319	0	0	0	0
1		gridSequenceStartProc	1015	3	1	1	1	8	0.4681818181818182	0	0	0	0	0	0
1		gridTrialProc	1015	5	1	1	1	8	0.4681818181818182	0	0	1	0.5563416568729085	1	4
1		gridTrialProc	1015	5	1	1	1	8	0.4681818181818182	0	0	2	0.5586557073649653	1	4
