Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	71	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	71	3	1	1	1	1	0.25	0	0	0	0	0	0
1		gridTrialProc	71	5	1	1	1	1	0.25	0	0	1	0.20082147172443138	2	4
1		gridTrialProc	71	5	1	1	1	1	0.25	0	0	2	0.20235917720317392	2	4
1		gridTrialProc	71	5	1	1	1	1	0.25	0	0	3	0.16138431517192345	2	4
1		gridTrialProc	71	5	1	1	1	1	0.25	0	0	4	0.10869340064483002	1	6
1		gridTrialProc	71	5	1	1	1	1	0.25	0	0	5	0.29087953037789455	2	4
1		gridTrialProc	71	5	1	1	1	1	0.25	0	0	6	0.27692945185103823	2	4
1		gridTrialProc	71	5	1	1	1	1	0.25	0	0	7	0.2443183052304161	1	6
1		gridTrialProc	71	5	1	1	1	1	0.25	0	0	8	0.22222160461041193	2	4
1		gridSequenceEndProc	71	4	1	1	1	1	0.25	0.9312074645643551	0.9312074645643551	0	0	0	0
1		gridSequenceStartProc	71	3	1	1	1	2	0.31545454545454543	0	0	0	0	0	0
1		gridTrialProc	71	5	1	1	1	2	0.31545454545454543	0	0	1	0.3062178338634837	2	4
1		gridTrialProc	71	5	1	1	1	2	0.31545454545454543	0	0	2	0.2433510212935504	2	4
1		gridTrialProc	71	5	1	1	1	2	0.31545454545454543	0	0	3	0.18947406988398557	1	6
1		gridTrialProc	71	5	1	1	1	2	0.31545454545454543	0	0	4	0.3494772828565587	1	6
1		gridTrialProc	71	5	1	1	1	2	0.31545454545454543	0	0	5	0.1849081535252554	1	6
1		gridTrialProc	71	5	1	1	1	2	0.31545454545454543	0	0	6	0.443785548614022	1	6
1		gridTrialProc	71	5	1	1	1	2	0.31545454545454543	0	0	7	0.32824867305356187	1	6
1		gridTrialProc	71	5	1	1	1	2	0.31545454545454543	0	0	8	0.28537371731537176	2	4
1		gridSequenceEndProc	71	4	1	1	1	2	0.31545454545454543	0.584945466105385	0.75807646533487	0	0	0	0
1		gridSequenceStartProc	71	3	1	1	1	3	0.3372727272727273	0	0	0	0	0	0
