Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	1001	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	1001	3	1	1	1	1	0.42454545454545456	0	0	0	0	0	0
1		gridTrialProc	1001	5	1	1	1	1	0.42454545454545456	0	0	1	0.46050403124810346	2	4
1		gridTrialProc	1001	5	1	1	1	1	0.42454545454545456	0	0	2	0.3884138733999348	2	4
1		gridTrialProc	1001	5	1	1	1	1	0.42454545454545456	0	0	3	0.5315630584393992	2	6
1		gridTrialProc	1001	5	1	1	1	1	0.42454545454545456	0	0	4	0.3976786971468982	2	4
1		gridTrialProc	1001	5	1	1	1	1	0.42454545454545456	0	0	5	0.4275856847335485	2	4
1		gridTrialProc	1001	5	1	1	1	1	0.42454545454545456	0	0	6	0.5015946462583741	1	4
1		gridTrialProc	1001	5	1	1	1	1	0.42454545454545456	0	0	7	0.440122703422855	2	4
1		gridTrialProc	1001	5	1	1	1	1	0.42454545454545456	0	0	8	0.3473149048241981	1	6
1		gridSequenceEndProc	1001	4	1	1	1	1	0.42454545454545456	0.2341591059265038	0.2341591059265038	0	0	0	0
1		gridSequenceStartProc	1001	3	1	1	1	2	0.4681818181818182	0	0	0	0	0	0
1		gridTrialProc	1001	5	1	1	1	2	0.4681818181818182	0	0	1	0.5858491482832988	1	4
1		gridTrialProc	1001	5	1	1	1	2	0.4681818181818182	0	0	2	0.5213206496155326	1	4
1		gridTrialProc	1001	5	1	1	1	2	0.4681818181818182	0	0	3	0.38181413951203275	2	4
1		gridTrialProc	1001	5	1	1	1	2	0.4681818181818182	0	0	4	0.36605060033545406	2	4
1		gridTrialProc	1001	5	1	1	1	2	0.4681818181818182	0	0	5	0.4050429895955378	2	4
1		gridTrialProc	1001	5	1	1	1	2	0.4681818181818182	0	0	6	0.5196974212538337	1	4
1		gridTrialProc	1001	5	1	1	1	2	0.4681818181818182	0	0	7	0.5514463788173194	2	6
1		gridTrialProc	1001	5	1	1	1	2	0.4681818181818182	0	0	8	0.4788082799942561	1	6
1		gridSequenceEndProc	1001	4	1	1	1	2	0.4681818181818182	0.03154331817438616	0.13285121205044498	0	0	0	0
1		gridSequenceStartProc	1001	3	1	1	1	3	0.3372727272727273	0	0	0	0	0	0
1		gridTrialProc	1001	5	1	1	1	3	0.3372727272727273	0	0	1	0.08943222696901396	2	4
1		gridTrialProc	1001	5	1	1	1	3	0.3372727272727273	0	0	2	0.4266931477370606	1	6
1		gridTrialProc	1001	5	1	1	1	3	0.3372727272727273	0	0	3	0.2941780990495624	1	6
