Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridSequenceStartProc	26	3	1	1	1	1	0.25	0	0	0	0	0	0
1		gridTrialProc	26	5	1	1	1	1	0.25	0	0	1	0.24031195313827233	2	6
1		gridTrialProc	26	5	1	1	1	1	0.25	0	0	2	0.3496343420589482	2	6
1		gridTrialProc	26	5	1	1	1	1	0.25	0	0	3	0.4497468827572251	1	4
1		gridTrialProc	26	5	1	1	1	1	0.25	0	0	4	0.2508133782605471	2	6
1		gridTrialProc	26	5	1	1	1	1	0.25	0	0	5	0.18704140461427676	1	4
1		gridTrialProc	26	5	1	1	1	1	0.25	0	0	6	0.30699214369356626	2	6
1		gridTrialProc	26	5	1	1	1	1	0.25	0	0	7	0.19068937626656113	1	4
1		gridTrialProc	26	5	1	1	1	1	0.25	0	0	8	0.15794806033794295	1	4
1		gridSequenceEndProc	26	4	1	1	1	1	0.25	0.4433971649138373	0.4433971649138373	0	0	0	0
1		gridSequenceStartProc	26	3	1	1	1	2	0.36250000000000004	0	0	0	0	0	0
1		gridTrialProc	26	5	1	1	1	2	0.36250000000000004	0	0	1	0.4536760333097472	1	4
1		gridTrialProc	26	5	1	1	1	2	0.36250000000000004	0	0	2	0.4447723593818085	1	4
1		gridTrialProc	26	5	1	1	1	2	0.36250000000000004	0	0	3	0.4419444439480735	2	6
1		gridTrialProc	26	5	1	1	1	2	0.36250000000000004	0	0	4	0.4076987058230201	2	6
1		gridTrialProc	26	5	1	1	1	2	0.36250000000000004	0	0	5	0.3564360424360372	2	6
1		gridTrialProc	26	5	1	1	1	2	0.36250000000000004	0	0	6	0.3913870438274707	1	4
1		gridTrialProc	26	5	1	1	1	2	0.36250000000000004	0	0	7	0.4701484294507518	2	6
1		gridTrialProc	26	5	1	1	1	2	0.36250000000000004	0	0	8	0.2989381590844443	2	6
1		gridSequenceEndProc	26	4	1	1	1	2	0.36250000000000004	0.18795421549972413	0.3156756902067807	0	0	0	0
1		gridSequenceStartProc	26	3	1	1	1	3	0.2875	0	0	0	0	0	0
1		gridTrialProc	26	5	1	1	1	3	0.2875	0	0	1	0.29723859291471816	2	6
1		gridTrialProc	26	5	1	1	1	3	0.2875	0	0	2	0.2841776345923169	2	6
1		gridTrialProc	26	5	1	1	1	3	0.2875	0	0	3	0.3236509598003908	2	6
1		gridTrialProc	26	5	1	1	1	3	0.2875	0	0	4	0.37017142180571405	1	4
1		gridTrialProc	26	5	1	1	1	3	0.2875	0	0	5	0.41431150315426324	2	6
1		gridTrialProc	26	5	1	1	1	3	0.2875	0	0	6	0.2972777823101298	2	6
1		gridTrialProc	26	5	1	1	1	3	0.2875	0	0	7	0.337125039839931	1	4
1		gridTrialProc	26	5	1	1	1	3	0.2875	0	0	8	0.3056545182762133	1	4
1		gridSequenceEndProc	26	4	1	1	1	3	0.2875	0.36560153975877074	0.3323176400574441	0	0	0	0
1		gridSequenceStartProc	26	3	1	1	1	4	0.4	0	0	0	0	0	0
1		gridTrialProc	26	5	1	1	1	4	0.4	0	0	1	0.4409641308854296	1	4
1		gridTrialProc	26	5	1	1	1	4	0.4	0	0	2	0.38555326589923655	2	6
1		gridTrialProc	26	5	1	1	1	4	0.4	0	0	3	0.4700374104963885	2	6
1		gridTrialProc	26	5	1	1	1	4	0.4	0	0	4	0.45071638202948205	1	4
1		gridTrialProc	26	5	1	1	1	4	0.4	0	0	5	0.4863678685602742	1	4
1		gridTrialProc	26	5	1	1	1	4	0.4	0	0	6	0.30813835734065287	2	6
1		gridTrialProc	26	5	1	1	1	4	0.4	0	0	7	0.29626275057133244	1	4
1		gridTrialProc	26	5	1	1	1	4	0.4	0	0	8	0.47934938507813263	2	6
1		gridSequenceEndProc	26	4	1	1	1	4	0.4	0.13160238973955107	0.2821388274779708	0	0	0	0
1		gridSequenceStartProc	26	3	1	1	1	5	0.325	0	0	0	0	0	0
1		gridTrialProc	26	5	1	1	1	5	0.325	0	0	1	0.35256731455918633	1	4
1		gridTrialProc	26	5	1	1	1	5	0.325	0	0	2	0.264292092844145	1	4
1		gridTrialProc	26	5	1	1	1	5	0.325	0	0	3	0.3746492501048178	2	6
1		gridTrialProc	26	5	1	1	1	5	0.325	0	0	4	0.282308436997201	1	4
1		gridTrialProc	26	5	1	1	1	5	0.325	0	0	5	0.20146478134832946	1	4
1		gridTrialProc	26	5	1	1	1	5	0.325	0	0	6	0.2540738758871009	2	6
1		gridTrialProc	26	5	1	1	1	5	0.325	0	0	7	0.3396727035202099	1	4
1		gridTrialProc	26	5	1	1	1	5	0.325	0	0	8	0.2118034634640691	2	6
1		gridSequenceEndProc	26	4	1	1	1	5	0.325	0.28456704503321895	0.28262447098902044	0	0	0	0
