Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridSequenceStartProc	32	3	1	1	1	1	0.4	0	0	0	0	0	0
1		gridTrialProc	32	5	1	1	1	1	0.4	0	0	1	0.49453180589146783	1	4
1		gridTrialProc	32	5	1	1	1	1	0.4	0	0	2	0.3951188856033486	2	6
1		gridTrialProc	32	5	1	1	1	1	0.4	0	0	3	0.41721375300839914	1	4
1		gridTrialProc	32	5	1	1	1	1	0.4	0	0	4	0.3368989989229271	2	6
1		gridTrialProc	32	5	1	1	1	1	0.4	0	0	5	0.21947974517215246	1	4
1		gridTrialProc	32	5	1	1	1	1	0.4	0	0	6	0.5269588493181864	2	4
1		gridTrialProc	32	5	1	1	1	1	0.4	0	0	7	0.4182644805842567	1	4
1		gridTrialProc	32	5	1	1	1	1	0.4	0	0	8	0.3587865204161182	1	4
1		gridSequenceEndProc	32	4	1	1	1	1	0.4	-0.07005071491990977	-0.07005071491990977	0	0	0	0
1		gridSequenceStartProc	32	3	1	1	1	2	0.2875	0	0	0	0	0	0
1		gridTrialProc	32	5	1	1	1	2	0.2875	0	0	1	0.3211594202803154	2	6
1		gridTrialProc	32	5	1	1	1	2	0.2875	0	0	2	0.41948139962904785	1	4
1		gridTrialProc	32	5	1	1	1	2	0.2875	0	0	3	0.36094434433300765	1	4
1		gridTrialProc	32	5	1	1	1	2	0.2875	0	0	4	0.16964695694519313	2	6
1		gridTrialProc	32	5	1	1	1	2	0.2875	0	0	5	0.34754560383626515	2	6
1		gridTrialProc	32	5	1	1	1	2	0.2875	0	0	6	0.3145875136130425	1	4
1		gridTrialProc	32	5	1	1	1	2	0.2875	0	0	7	0.4044690163599359	1	4
1		gridTrialProc	32	5	1	1	1	2	0.2875	0	0	8	0.28409706670522067	2	6
1		gridSequenceEndProc	32	4	1	1	1	2	0.2875	0.4390338052658328	0.1844915451729615	0	0	0	0
1		gridSequenceStartProc	32	3	1	1	1	3	0.36250000000000004	0	0	0	0	0	0
1		gridTrialProc	32	5	1	1	1	3	0.36250000000000004	0	0	1	0.254054931909357	1	4
1		gridTrialProc	32	5	1	1	1	3	0.36250000000000004	0	0	2	0.41464518779952597	1	4
1		gridTrialProc	32	5	1	1	1	3	0.36250000000000004	0	0	3	0.4481794818098426	2	6
1		gridTrialProc	32	5	1	1	1	3	0.36250000000000004	0	0	4	0.35701792400891824	2	6
1		gridTrialProc	32	5	1	1	1	3	0.36250000000000004	0	0	5	0.3597415847786873	1	4
1		gridTrialProc	32	5	1	1	1	3	0.36250000000000004	0	0	6	0.3610222488795956	1	4
1		gridTrialProc	32	5	1	1	1	3	0.36250000000000004	0	0	7	0.48186725842039774	1	4
1		gridTrialProc	32	5	1	1	1	3	0.36250000000000004	0	0	8	0.34905675212058856	2	6
1		gridSequenceEndProc	32	4	1	1	1	3	0.36250000000000004	0.06189212651671183	0.14362507228754495	0	0	0	0
1		gridSequenceStartProc	32	3	1	1	1	4	0.25	0	0	0	0	0	0
1		gridTrialProc	32	5	1	1	1	4	0.25	0	0	1	0.29734740651437036	1	4
1		gridTrialProc	32	5	1	1	1	4	0.25	0	0	2	0.3251277891714682	1	4
1		gridTrialProc	32	5	1	1	1	4	0.25	0	0	3	0.3069815368490869	1	4
1		gridTrialProc	32	5	1	1	1	4	0.25	0	0	4	0.30530863765946836	2	6
1		gridTrialProc	32	5	1	1	1	4	0.25	0	0	5	0.173760201131347	2	6
1		gridTrialProc	32	5	1	1	1	4	0.25	0	0	6	0.2753159767205457	2	6
1		gridTrialProc	32	5	1	1	1	4	0.25	0	0	7	0.23721954846546384	2	6
1		gridTrialProc	32	5	1	1	1	4	0.25	0	0	8	0.2220112546341909	1	4
1		gridSequenceEndProc	32	4	1	1	1	4	0.25	0.6384001181401288	0.2673188337506909	0	0	0	0
1		gridSequenceStartProc	32	3	1	1	1	5	0.325	0	0	0	0	0	0
1		gridTrialProc	32	5	1	1	1	5	0.325	0	0	1	0.35515401659911605	1	4
1		gridTrialProc	32	5	1	1	1	5	0.325	0	0	2	0.23816754645345578	2	6
1		gridTrialProc	32	5	1	1	1	5	0.325	0	0	3	0.1543306614729649	1	4
1		gridTrialProc	32	5	1	1	1	5	0.325	0	0	4	0.350025267694643	2	6
1		gridTrialProc	32	5	1	1	1	5	0.325	0	0	5	0.25429245748772844	2	6
1		gridTrialProc	32	5	1	1	1	5	0.325	0	0	6	0.2680098669720267	1	4
1		gridTrialProc	32	5	1	1	1	5	0.325	0	0	7	0.39765585967605577	1	4
1		gridTrialProc	32	5	1	1	1	5	0.325	0	0	8	0.22690461840925974	2	6
1		gridSequenceEndProc	32	4	1	1	1	5	0.325	0.42926869301984505	0.29970880560452173	0	0	0	0
