9.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.000000	3.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	1.000000	0.533674	2.000000	2.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	2.000000	0.508445	2.000000	2.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	3.000000	0.512736	1.000000	1.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	4.000000	0.423631	2.000000	1.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	5.000000	0.402034	1.000000	2.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	6.000000	0.405955	2.000000	1.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	7.000000	0.551957	1.000000	1.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	8.000000	0.455359	1.000000	2.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	9.000000	0.488291	2.000000	1.000000
9.000000	5.000000	1.000000	1.000000	0.000000	1.000000	0.490000	0.000000	0.000000	10.000000	0.458132	2.000000	1.000000
9.000000	4.000000	1.000000	1.000000	0.000000	1.000000	0.490000	-0.987793	-0.889013	0.000000	0.000000	0.000000	0.000000
9.000000	3.000000	1.000000	1.000000	0.000000	2.000000	0.316207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.316207	0.000000	0.000000	1.000000	0.443834	1.000000	2.000000
9.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.316207	0.000000	0.000000	2.000000	0.339520	2.000000	1.000000
9.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.316207	0.000000	0.000000	3.000000	0.331494	1.000000	2.000000
9.000000	5.000000	1.000000	1.000000	0.000000	2.000000	0.316207	0.000000	0.000000	4.000000	0.361374	1.000000	2.000000
