Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	62	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	62	3	1	1	1	1	0.3809090909090909	0	0	0	0	0	0
1		gridTrialProc	62	5	1	1	1	1	0.3809090909090909	0	0	1	0.256711396466057	2	6
1		gridTrialProc	62	5	1	1	1	1	0.3809090909090909	0	0	2	0.34450573942522145	1	4
1		gridTrialProc	62	5	1	1	1	1	0.3809090909090909	0	0	3	0.3142846155563231	2	6
1		gridTrialProc	62	5	1	1	1	1	0.3809090909090909	0	0	4	0.43107232860948486	1	4
1		gridTrialProc	62	5	1	1	1	1	0.3809090909090909	0	0	5	0.3290990480357145	2	6
1		gridTrialProc	62	5	1	1	1	1	0.3809090909090909	0	0	6	0.478672962298602	2	6
1		gridTrialProc	62	5	1	1	1	1	0.3809090909090909	0	0	7	0.3508203715306981	2	6
1		gridTrialProc	62	5	1	1	1	1	0.3809090909090909	0	0	8	0.460855288418589	1	4
1		gridSequenceEndProc	62	4	1	1	1	1	0.3809090909090909	0.39078210447227224	0.39078210447227224	0	0	0	0
1		gridSequenceStartProc	62	3	1	1	1	2	0.49	0	0	0	0	0	0
1		gridTrialProc	62	5	1	1	1	2	0.49	0	0	1	0.6242042686526188	2	4
1		gridTrialProc	62	5	1	1	1	2	0.49	0	0	2	0.47675231794997813	2	6
1		gridTrialProc	62	5	1	1	1	2	0.49	0	0	3	0.7990002528816449	1	6
1		gridTrialProc	62	5	1	1	1	2	0.49	0	0	4	0.5252900267220101	2	4
1		gridTrialProc	62	5	1	1	1	2	0.49	0	0	5	0.543843073763978	2	4
1		gridTrialProc	62	5	1	1	1	2	0.49	0	0	6	0.44162338991673794	1	4
1		gridTrialProc	62	5	1	1	1	2	0.49	0	0	7	0.4267280656141068	2	6
1		gridTrialProc	62	5	1	1	1	2	0.49	0	0	8	0.2868592948003801	2	6
1		gridSequenceEndProc	62	4	1	1	1	2	0.49	-0.020155147419158914	0.18531347852655666	0	0	0	0
1		gridSequenceStartProc	62	3	1	1	1	3	0.3590909090909091	0	0	0	0	0	0
1		gridTrialProc	62	5	1	1	1	3	0.3590909090909091	0	0	1	0.3273590341302054	2	6
1		gridTrialProc	62	5	1	1	1	3	0.3590909090909091	0	0	2	0.3637640561060629	1	4
1		gridTrialProc	62	5	1	1	1	3	0.3590909090909091	0	0	3	0.3830037763051839	2	6
1		gridTrialProc	62	5	1	1	1	3	0.3590909090909091	0	0	4	0.38269816309581167	1	4
1		gridTrialProc	62	5	1	1	1	3	0.3590909090909091	0	0	5	0.4014735466902985	2	6
1		gridTrialProc	62	5	1	1	1	3	0.3590909090909091	0	0	6	0.47497530914272135	1	4
