Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	17	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	17	3	1	1	1	1	0.49	0	0	0	0	0	0
1		gridTrialProc	17	5	1	1	1	1	0.49	0	0	1	0.4712232423746526	1	6
1		gridTrialProc	17	5	1	1	1	1	0.49	0	0	2	0.42429456989068787	1	6
1		gridTrialProc	17	5	1	1	1	1	0.49	0	0	3	0.4552942869094803	1	6
1		gridTrialProc	17	5	1	1	1	1	0.49	0	0	4	0.5102405571449966	2	6
1		gridTrialProc	17	5	1	1	1	1	0.49	0	0	5	0.46049787921158053	2	4
1		gridTrialProc	17	5	1	1	1	1	0.49	0	0	6	0.5102690865000333	2	6
1		gridTrialProc	17	5	1	1	1	1	0.49	0	0	7	0.5130248233912326	1	4
1		gridTrialProc	17	5	1	1	1	1	0.49	0	0	8	0.4046666841026817	2	4
1		gridSequenceEndProc	17	4	1	1	1	1	0.49	0.12020548642623463	0.12020548642623463	0	0	0	0
1		gridSequenceStartProc	17	3	1	1	1	2	0.31545454545454543	0	0	0	0	0	0
1		gridTrialProc	17	5	1	1	1	2	0.31545454545454543	0	0	1	0.28878998832443625	1	6
1		gridTrialProc	17	5	1	1	1	2	0.31545454545454543	0	0	2	0.4159203577796719	2	4
1		gridTrialProc	17	5	1	1	1	2	0.31545454545454543	0	0	3	0.25534499117640785	1	6
1		gridTrialProc	17	5	1	1	1	2	0.31545454545454543	0	0	4	0.36690149391620813	2	4
1		gridTrialProc	17	5	1	1	1	2	0.31545454545454543	0	0	5	0.2185971438814794	2	4
1		gridTrialProc	17	5	1	1	1	2	0.31545454545454543	0	0	6	0.31587337043102576	1	6
1		gridTrialProc	17	5	1	1	1	2	0.31545454545454543	0	0	7	0.2247897623080206	2	4
1		gridTrialProc	17	5	1	1	1	2	0.31545454545454543	0	0	8	0.3688663614787195	2	4
1		gridSequenceEndProc	17	4	1	1	1	2	0.31545454545454543	0.5563372831253826	0.3382713847758086	0	0	0	0
1		gridSequenceStartProc	17	3	1	1	1	3	0.27181818181818185	0	0	0	0	0	0
1		gridTrialProc	17	5	1	1	1	3	0.27181818181818185	0	0	1	0.23740903485755332	1	6
1		gridTrialProc	17	5	1	1	1	3	0.27181818181818185	0	0	2	0.30003958573406564	2	4
1		gridTrialProc	17	5	1	1	1	3	0.27181818181818185	0	0	3	0.29096326613933154	1	6
1		gridTrialProc	17	5	1	1	1	3	0.27181818181818185	0	0	4	0.35495590479758915	2	4
