Weight	Nested	Procedure	subjectID	event_code	block_nr	block_outcome	block_wiggleroom	sequence_nr	sequence_difficulty	sequence_feedback	sequence_feedback_scaled	trial_nr	trial_difficulty	color	correct_response
1		gridBlockStartProc	73	1	1	1	1	0	0	0	0	0	0	0	0
1		gridSequenceStartProc	73	3	1	1	1	1	0.4027272727272727	0	0	0	0	0	0
1		gridTrialProc	73	5	1	1	1	1	0.4027272727272727	0	0	1	0.4418212238582119	1	6
1		gridTrialProc	73	5	1	1	1	1	0.4027272727272727	0	0	2	0.3571853862299313	1	6
1		gridTrialProc	73	5	1	1	1	1	0.4027272727272727	0	0	3	0.444472104832014	2	4
1		gridTrialProc	73	5	1	1	1	1	0.4027272727272727	0	0	4	0.4334783413305817	2	4
1		gridTrialProc	73	5	1	1	1	1	0.4027272727272727	0	0	5	0.29793347014808114	2	4
1		gridTrialProc	73	5	1	1	1	1	0.4027272727272727	0	0	6	0.505520850885549	2	6
1		gridTrialProc	73	5	1	1	1	1	0.4027272727272727	0	0	7	0.3606557750240465	2	4
1		gridTrialProc	73	5	1	1	1	1	0.4027272727272727	0	0	8	0.4595996219698582	2	4
1		gridSequenceEndProc	73	4	1	1	1	1	0.4027272727272727	0.31488383589129676	0.31488383589129676	0	0	0	0
1		gridSequenceStartProc	73	3	1	1	1	2	0.4681818181818182	0	0	0	0	0	0
1		gridTrialProc	73	5	1	1	1	2	0.4681818181818182	0	0	1	0.49996892908175394	2	4
1		gridTrialProc	73	5	1	1	1	2	0.4681818181818182	0	0	2	0.3877558430657697	1	6
1		gridTrialProc	73	5	1	1	1	2	0.4681818181818182	0	0	3	0.5160001437394385	1	4
1		gridTrialProc	73	5	1	1	1	2	0.4681818181818182	0	0	4	0.5712019430374883	2	6
1		gridTrialProc	73	5	1	1	1	2	0.4681818181818182	0	0	5	0.404586598678946	1	6
1		gridTrialProc	73	5	1	1	1	2	0.4681818181818182	0	0	6	0.523792695902325	1	4
1		gridTrialProc	73	5	1	1	1	2	0.4681818181818182	0	0	7	0.41293162023785096	1	6
1		gridTrialProc	73	5	1	1	1	2	0.4681818181818182	0	0	8	0.553612751378576	2	6
1		gridSequenceEndProc	73	4	1	1	1	2	0.4681818181818182	-0.023798442231033112	0.14554269683013182	0	0	0	0
1		gridSequenceStartProc	73	3	1	1	1	3	0.29363636363636364	0	0	0	0	0	0
1		gridTrialProc	73	5	1	1	1	3	0.29363636363636364	0	0	1	0.243759947362165	1	6
1		gridTrialProc	73	5	1	1	1	3	0.29363636363636364	0	0	2	0.22437266007007559	1	6
1		gridTrialProc	73	5	1	1	1	3	0.29363636363636364	0	0	3	0.4236028513757258	2	4
1		gridTrialProc	73	5	1	1	1	3	0.29363636363636364	0	0	4	0.3718692273644295	2	4
1		gridTrialProc	73	5	1	1	1	3	0.29363636363636364	0	0	5	0.3139512901983077	2	4
1		gridTrialProc	73	5	1	1	1	3	0.29363636363636364	0	0	6	0.36293625427762655	2	4
1		gridTrialProc	73	5	1	1	1	3	0.29363636363636364	0	0	7	0.1308801625586661	1	6
1		gridTrialProc	73	5	1	1	1	3	0.29363636363636364	0	0	8	0.3171547058824736	1	6
1		gridSequenceEndProc	73	4	1	1	1	3	0.29363636363636364	0.7135208895680205	0.33486876107609476	0	0	0	0
1		gridSequenceStartProc	73	3	1	1	1	4	0.3809090909090909	0	0	0	0	0	0
1		gridTrialProc	73	5	1	1	1	4	0.3809090909090909	0	0	1	0.3231357877725577	2	4
1		gridTrialProc	73	5	1	1	1	4	0.3809090909090909	0	0	2	0.4438099234067376	2	4
1		gridTrialProc	73	5	1	1	1	4	0.3809090909090909	0	0	3	0.3194572947355452	1	6
1		gridTrialProc	73	5	1	1	1	4	0.3809090909090909	0	0	4	0.4233093598960355	1	6
1		gridTrialProc	73	5	1	1	1	4	0.3809090909090909	0	0	5	0.5480038130788394	2	6
1		gridTrialProc	73	5	1	1	1	4	0.3809090909090909	0	0	6	0.4813684224460172	1	6
1		gridTrialProc	73	5	1	1	1	4	0.3809090909090909	0	0	7	0.44751002811064444	2	4
1		gridTrialProc	73	5	1	1	1	4	0.3809090909090909	0	0	8	0.3977793805423263	1	6
1		gridSequenceEndProc	73	4	1	1	1	4	0.3809090909090909	0.5447451947621683	0.3873378694976132	0	0	0	0
1		gridSequenceStartProc	73	3	1	1	1	5	0.44636363636363635	0	0	0	0	0	0
1		gridTrialProc	73	5	1	1	1	5	0.44636363636363635	0	0	1	0.5509676238215014	2	6
1		gridTrialProc	73	5	1	1	1	5	0.44636363636363635	0	0	2	0.25987897851115005	1	6
1		gridTrialProc	73	5	1	1	1	5	0.44636363636363635	0	0	3	0.5192571461921276	1	4
1		gridTrialProc	73	5	1	1	1	5	0.44636363636363635	0	0	4	0.4097664010786984	2	4
1		gridTrialProc	73	5	1	1	1	5	0.44636363636363635	0	0	5	0.4899992306456777	2	4
1		gridTrialProc	73	5	1	1	1	5	0.44636363636363635	0	0	6	0.5377848442879134	2	6
1		gridTrialProc	73	5	1	1	1	5	0.44636363636363635	0	0	7	0.4021999211626445	1	6
1		gridTrialProc	73	5	1	1	1	5	0.44636363636363635	0	0	8	0.435368283034794	2	4
